Country,Year,lvl4,Vessel_length,Area,FU,kw_days,Days_at_sea,No_vessels
BEL,2018,TBB_DEF,24<40m,27.7.j,19,104163.7414,94.843079,18
DEU,2006,FPO_CRU,24<40m,27.7.b,NA,14790.009,34.9502,4
DEU,2006,FPO_CRU,24<40m,27.7.c,NA,21109.8,50.1721,2
DEU,2006,GNS_DEF,24<40m,27.7.c,NA,21267.698,51.0176,4
DEU,2006,GNS_DEF,24<40m,27.7.k,NA,5723.63,13.8923,1
DEU,2006,OTM_SPF,>=40m,27.7.b,NA,216264.6,55.451,6
DEU,2006,OTM_SPF,>=40m,27.7.c,NA,334096,69.9318,3
DEU,2006,OTM_SPF,>=40m,27.7.j,NA,78701,31.7911,3
DEU,2007,FPO_CRU,24<40m,27.7.b,NA,21881.56,54.1623,2
DEU,2007,FPO_CRU,24<40m,27.7.c,NA,13810.98,33.3534,3
DEU,2007,GNS_DEF,24<40m,27.7.c,NA,104996,252.9205,6
DEU,2007,GNS_DEF,24<40m,27.7.j,NA,18529.7,41.9223,1
DEU,2007,GNS_DEF,24<40m,27.7.k,NA,35027.516,83.4106,5
DEU,2007,OTM_SPF,>=40m,27.7.b,NA,451303.1,83.5417,5
DEU,2007,OTM_SPF,>=40m,27.7.c,NA,402074.1,87.2192,4
DEU,2007,OTM_SPF,>=40m,27.7.j,NA,55416.78,22.5711,3
DEU,2008,FPO_CRU,24<40m,27.7.b,NA,9790.2,22.2,1
DEU,2008,FPO_CRU,24<40m,27.7.c,NA,31359.9,71.1108,2
DEU,2008,GNS_DEF,24<40m,27.7.c,NA,128314.7,309.6728,10
DEU,2008,GNS_DEF,24<40m,27.7.j,NA,15912,36,1
DEU,2008,GNS_DEF,24<40m,27.7.k,NA,55793.9,137.3866,6
DEU,2008,OTM_SPF,>=40m,27.7.b,NA,287112.7,59.5739,6
DEU,2008,OTM_SPF,>=40m,27.7.c,NA,597802,116.308,4
DEU,2008,OTM_SPF,>=40m,27.7.j,NA,257710.1,80.9557,8
DEU,2009,FPO_CRU,24<40m,27.7.b,NA,24340.63,55.1942,2
DEU,2009,FPO_CRU,24<40m,27.7.c,NA,23066.9,52.3058,2
DEU,2009,GNS_DEF,24<40m,27.7.c,NA,30362.02,73.7157,3
DEU,2009,GNS_DEF,24<40m,27.7.k,NA,58793.84,142.5764,4
DEU,2009,OTB_SPF,>=40m,27.7.d,NA,275854,43.2308,2
DEU,2009,OTM_SPF,>=40m,27.7.b,NA,480210,81.5934,5
DEU,2009,OTM_SPF,>=40m,27.7.c,NA,172811.4,43.7264,5
DEU,2009,OTM_SPF,>=40m,27.7.j,NA,589767.3,146.244,6
DEU,2010,FPO_CRU,24<40m,27.7.b,NA,23391.47,53.0291,3
DEU,2010,FPO_CRU,24<40m,27.7.c,NA,18977.52,43.033,2
DEU,2010,GNS_DEF,24<40m,27.7.c,NA,88511.4,213.4846,5
DEU,2010,GNS_DEF,24<40m,27.7.k,NA,28413.1,65.2955,2
DEU,2010,OTB_SPF,>=40m,27.7.d,NA,728255.5,167.7024,5
DEU,2010,OTM_SPF,>=40m,27.7.b,NA,395868.7,76.6448,7
DEU,2010,OTM_SPF,>=40m,27.7.c,NA,935973,165.2334,8
DEU,2010,OTM_SPF,>=40m,27.7.j,NA,492430,133.9301,5
DEU,2011,FPO_CRU,24<40m,27.7.b,NA,16751.74,37.9858,2
DEU,2011,FPO_CRU,24<40m,27.7.c,NA,46783.72,106.0855,3
DEU,2011,OTB_SPF,>=40m,27.7.d,NA,761456,124.5859,6
DEU,2011,OTM_SPF,>=40m,27.7.b,NA,468546.3,66.6706,9
DEU,2011,OTM_SPF,>=40m,27.7.c,NA,871949,115.371,9
DEU,2011,OTM_SPF,>=40m,27.7.j,NA,563921.41,149.3285,8
DEU,2012,FPO_CRU,24<40m,27.7.b,NA,4909.3,11.1322,2
DEU,2012,FPO_CRU,24<40m,27.7.c,NA,24443.7,55.4278,2
DEU,2012,OTB_SPF,>=40m,27.7.d,NA,1403765,230.081,5
DEU,2012,OTM_SPF,>=40m,27.7.b,NA,490600.6,70.96,8
DEU,2012,OTM_SPF,>=40m,27.7.c,NA,406043.6,57.9989,8
DEU,2012,OTM_SPF,>=40m,27.7.j,NA,880134.75,158.4731,7
DEU,2013,FPO_CRU,24<40m,27.7.b,NA,1717.78,3.8952,1
DEU,2013,FPO_CRU,24<40m,27.7.c,NA,20049.4,45.4636,2
DEU,2013,OTB_SPF,>=40m,27.7.d,NA,1068536,226.228,8
DEU,2013,OTM_SPF,>=40m,27.7.b,NA,470057,67.7425,7
DEU,2013,OTM_SPF,>=40m,27.7.c,NA,126286,21.4137,4
DEU,2013,OTM_SPF,>=40m,27.7.j,NA,879160.74,165.9794,6
DEU,2014,OTB_SPF,>=40m,27.7.d,NA,481919,106.7254,5
DEU,2015,OTB_SPF,>=40m,27.7.d,NA,660418,127.189,5
DEU,2016,FPO_CRU,24<40m,27.7.b,NA,3134.87,7.4286,1
DEU,2016,FPO_CRU,24<40m,27.7.c,NA,44984,103.974,2
DEU,2016,OTB_SPF,>=40m,27.7.d,NA,878538.24,177.4946,6
DEU,2016,OTM_SPF,>=40m,27.7.b,NA,293362.12,47.6348,4
DEU,2016,OTM_SPF,>=40m,27.7.c,NA,176562,27.1671,2
DEU,2017,FPO_CRU,24<40m,27.7.b,NA,5269.11,11.9481,1
DEU,2017,FPO_CRU,24<40m,27.7.c,NA,28212.93,65.0625,5
DEU,2017,GNS_DEF,24<40m,27.7.c,NA,97936.5,230.7563,5
DEU,2017,GNS_DEF,24<40m,27.7.k,NA,4900.738,11.895,2
DEU,2017,MIS_MIS,>=40m,27.7.d,NA,108794,38,1
DEU,2017,OTB_SPF,>=40m,27.7.d,NA,385227,64.4643,4
DEU,2017,OTM_SPF,>=40m,27.7.b,NA,374296.9,59.7789,4
DEU,2017,OTM_SPF,>=40m,27.7.c,NA,438927.88,57.2356,4
DEU,2017,OTM_SPF,>=40m,27.7.j,NA,138297.7,48.3053,2
DEU,2018,FPO_CRU,24<40m,27.7.b,NA,18081,41,1
DEU,2018,OTB_SPF,>=40m,27.7.d,NA,582453,127,5
DEU,2018,OTM_SPF,>=40m,27.7.b,NA,139288,28,5
DEU,2018,OTM_SPF,>=40m,27.7.d,NA,587125,127,5
DKK,2011,OTB_SPF,>=40m,27.7.d,NA,23992,8,1
DKK,2012,OTB_SPF,>=40m,27.7.d,NA,116600,44,2
DKK,2013,OTB_DEF,>=40m,27.7.d,NA,13515,5.1,1
DKK,2013,OTB_SPF,>=40m,27.7.d,NA,112845.8333,42.58333333,2
DKK,2014,OTB_SPF,>=40m,27.7.d,NA,331062.3462,122.4269231,5
DKK,2015,MIS_MIS,>=40m,27.7.d,NA,44985,15,1
DKK,2015,OTB_SPF,>=40m,27.7.d,NA,70690.71429,23.57142857,2
DKK,2016,OTB_SPF,>=40m,27.7.d,NA,29990,10,1
DKK,2017,MIS_MIS,>=40m,27.7.d,NA,59480.16667,19.83333333,3
DKK,2018,MIS_MIS,>=40m,27.7.d,NA,46351.21111,15.45555556,5
DKK,2018,OTB_SPF,>=40m,27.7.d,NA,19760.07778,6.588888889,3
ESP,2009,GNS_DEF,all,27.7.h,NA,12635,42,6
ESP,2009,GNS_DEF,all,27.7.j,NA,202523,605,24
ESP,2009,GNS_DEF,all,27.7.k,NA,14838,47,3
ESP,2009,LLS_DEF,all,27.7.b,NA,51589,108,13
ESP,2009,LLS_DEF,all,27.7.c,NA,393520,821,49
ESP,2009,LLS_DEF,all,27.7.h,NA,472142,1285,61
ESP,2009,LLS_DEF,all,27.7.j,NA,2043524,4733,161
ESP,2009,LLS_DEF,all,27.7.k,NA,171018,375,29
ESP,2009,OTB_DEF,24<40m,27.7.b,NA,12405,25,6
ESP,2009,OTB_DEF,24<40m,27.7.c,NA,553614,1312,69
ESP,2009,OTB_DEF,24<40m,27.7.h,NA,895291,2286,89
ESP,2009,OTB_DEF,24<40m,27.7.j,NA,3920805,8750,243
ESP,2009,OTB_DEF,24<40m,27.7.k,NA,375873,869,49
ESP,2010,GNS_DEF,all,27.7.j,NA,128815,405,15
ESP,2010,LLS_DEF,all,27.7.b,NA,61231,133,14
ESP,2010,LLS_DEF,all,27.7.c,NA,198817,372,22
ESP,2010,LLS_DEF,all,27.7.h,NA,293593,783,44
ESP,2010,LLS_DEF,all,27.7.j,NA,2272031,5456,160
ESP,2010,LLS_DEF,all,27.7.k,NA,67294,140,11
ESP,2010,OTB_DEF,24<40m,27.7.b,NA,28377,51,7
ESP,2010,OTB_DEF,24<40m,27.7.c,NA,70391,189,12
ESP,2010,OTB_DEF,24<40m,27.7.h,NA,279353,732,32
ESP,2010,OTB_DEF,24<40m,27.7.j,NA,3749513,8495,208
ESP,2010,OTB_DEF,24<40m,27.7.k,NA,1246297,2620,83
ESP,2011,GNS_DEF,all,27.7.c,NA,3060,10,1
ESP,2011,GNS_DEF,all,27.7.j,NA,95511,277,12
ESP,2011,LLS_DEF,all,27.7.b,NA,110000,239,19
ESP,2011,LLS_DEF,all,27.7.c,NA,451761,1004,57
ESP,2011,LLS_DEF,all,27.7.h,NA,244696,664,36
ESP,2011,LLS_DEF,all,27.7.j,NA,2066441,4972,167
ESP,2011,LLS_DEF,all,27.7.k,NA,154016,352,42
ESP,2011,OTB_DEF,24<40m,27.7.b,NA,125455,233,18
ESP,2011,OTB_DEF,24<40m,27.7.c,NA,490080,1129,56
ESP,2011,OTB_DEF,24<40m,27.7.g,NA,3677,10,2
ESP,2011,OTB_DEF,24<40m,27.7.h,NA,207540,511,26
ESP,2011,OTB_DEF,24<40m,27.7.j,NA,3480540,7778,174
ESP,2011,OTB_DEF,24<40m,27.7.k,NA,281509,603,27
ESP,2012,GNS_DEF,all,27.7.j,NA,25482,76,8
ESP,2012,LLS_DEF,all,27.7.b,NA,51767,110,11
ESP,2012,LLS_DEF,all,27.7.c,NA,272920,628,43
ESP,2012,LLS_DEF,all,27.7.h,NA,106628,290,22
ESP,2012,LLS_DEF,all,27.7.j,NA,1977150,4757,165
ESP,2012,LLS_DEF,all,27.7.k,NA,82750,197,19
ESP,2012,OTB_DEF,24<40m,27.7.b,NA,102543,199,14
ESP,2012,OTB_DEF,24<40m,27.7.c,NA,266750,681,31
ESP,2012,OTB_DEF,24<40m,27.7.h,NA,424051,835,34
ESP,2012,OTB_DEF,24<40m,27.7.j,NA,2460672,5133,141
ESP,2012,OTB_DEF,24<40m,27.7.k,NA,306757,731,28
ESP,2013,GNS_DEF,all,27.7.j,NA,47958,125,8
ESP,2013,LLS_DEF,24<40m,27.7.b,NA,4121.6,10,1
ESP,2013,LLS_DEF,all,27.7.b,NA,46956,92,9
ESP,2013,LLS_DEF,all,27.7.c,NA,301429,710,50
ESP,2013,LLS_DEF,all,27.7.h,NA,122473,324,34
ESP,2013,LLS_DEF,all,27.7.j,NA,1567295,3770,147
ESP,2013,LLS_DEF,all,27.7.k,NA,94564,218,25
ESP,2013,MIS_MIS,10<24m,27.7.b,NA,2392,13,1
ESP,2013,OTB_DEF,24<40m,27.7.b,NA,105307,197,12
ESP,2013,OTB_DEF,24<40m,27.7.c,NA,199578,456,27
ESP,2013,OTB_DEF,24<40m,27.7.g,NA,19439,52,4
ESP,2013,OTB_DEF,24<40m,27.7.h,NA,302202,650,35
ESP,2013,OTB_DEF,24<40m,27.7.j,NA,2635017,5477,130
ESP,2013,OTB_DEF,24<40m,27.7.k,NA,163654,394,17
ESP,2014,GNS_DEF,all,27.7.j,NA,53842,141,9
ESP,2014,LLS_DEF,24<40m,27.7.b,NA,1766.4,6,1
ESP,2014,LLS_DEF,24<40m,27.7.g,NA,11730.37,26,3
ESP,2014,LLS_DEF,24<40m,27.7.h,NA,7218.69,16,2
ESP,2014,LLS_DEF,all,27.7.b,NA,162789,314,33
ESP,2014,LLS_DEF,all,27.7.c,NA,451314,1113,68
ESP,2014,LLS_DEF,all,27.7.g,NA,11728,26,2
ESP,2014,LLS_DEF,all,27.7.h,NA,128273,344,33
ESP,2014,LLS_DEF,all,27.7.j,NA,1257066,3084,132
ESP,2014,LLS_DEF,all,27.7.k,NA,101475,240,23
ESP,2014,OTB_DEF,24<40m,27.7.b,NA,139729,274,13
ESP,2014,OTB_DEF,24<40m,27.7.c,NA,273416,615,27
ESP,2014,OTB_DEF,24<40m,27.7.g,NA,25276,44,3
ESP,2014,OTB_DEF,24<40m,27.7.h,NA,181396,320,18
ESP,2014,OTB_DEF,24<40m,27.7.j,NA,1530691,2999,73
ESP,2014,OTB_DEF,24<40m,27.7.k,NA,158631,381,13
ESP,2015,GNS_DEF,all,27.7.j,NA,33517,89,6
ESP,2015,LLS_DEF,24<40m,27.7.b,NA,46515.2,92,20
ESP,2015,LLS_DEF,all,27.7.b,NA,126126,243,20
ESP,2015,LLS_DEF,all,27.7.c,NA,301219,682,47
ESP,2015,LLS_DEF,all,27.7.h,NA,64880,176,19
ESP,2015,LLS_DEF,all,27.7.j,NA,1525410,3671,133
ESP,2015,LLS_DEF,all,27.7.k,NA,214354,514,35
ESP,2015,MIS_MIS,10<24m,27.7.e,NA,3223.68,12,1
ESP,2015,OTB_DEF,24<40m,27.7.b,NA,108057,241,12
ESP,2015,OTB_DEF,24<40m,27.7.c,NA,352515,736,34
ESP,2015,OTB_DEF,24<40m,27.7.g,NA,7005,10,1
ESP,2015,OTB_DEF,24<40m,27.7.h,NA,162442,254,13
ESP,2015,OTB_DEF,24<40m,27.7.j,NA,1374420,2558,67
ESP,2015,OTB_DEF,24<40m,27.7.k,NA,114583,206,9
ESP,2016,GNS_DEF,24<40m,27.7.j,NA,29955.2,74,14
ESP,2016,GNS_DEF,all,27.7.j,NA,64495,169,6
ESP,2016,LLS_DEF,24<40m,27.7.b,NA,44590,91,20
ESP,2016,LLS_DEF,24<40m,27.7.c,NA,211240.8,412,74
ESP,2016,LLS_DEF,24<40m,27.7.h,NA,11952.64,29,5
ESP,2016,LLS_DEF,24<40m,27.7.j,NA,98473.04,230,38
ESP,2016,LLS_DEF,24<40m,27.7.k,NA,132740.6,248,42
ESP,2016,LLS_DEF,all,27.7.b,NA,176184,372,29
ESP,2016,LLS_DEF,all,27.7.c,NA,302158,659,39
ESP,2016,LLS_DEF,all,27.7.h,NA,161007,411,29
ESP,2016,LLS_DEF,all,27.7.j,NA,1699477,4147,131
ESP,2016,LLS_DEF,all,27.7.k,NA,189193,429,30
ESP,2016,MIS_MIS,10<24m,27.7.e,NA,930.89,5,1
ESP,2016,MIS_MIS,10<24m,27.7.j,NA,4835.52,18,2
ESP,2016,MIS_MIS,24<40m,27.7.j,NA,28689.2,118,10
ESP,2016,MIS_MIS,24<40m,27.7.k,NA,4504.32,18,2
ESP,2016,OTB_DEF,24<40m,27.7.b,NA,239822,330,14
ESP,2016,OTB_DEF,24<40m,27.7.c,NA,485700,805,34
ESP,2016,OTB_DEF,24<40m,27.7.g,NA,5604,8,1
ESP,2016,OTB_DEF,24<40m,27.7.h,NA,124095,198,12
ESP,2016,OTB_DEF,24<40m,27.7.j,NA,1283494,2260,62
ESP,2016,OTB_DEF,24<40m,27.7.k,NA,59510,93,6
ESP,2017,GNS_DEF,24<40m,27.7.h,NA,8905.6,22,3
ESP,2017,GNS_DEF,24<40m,27.7.j,NA,63148.8,156,24
ESP,2017,GNS_DEF,all,27.7.h,NA,6990.434204,18,2
ESP,2017,GNS_DEF,all,27.7.j,NA,95963.73884,306,14
ESP,2017,LLS_DEF,24<40m,27.7.b,NA,81654.1,149,26
ESP,2017,LLS_DEF,24<40m,27.7.c,NA,171502.6,300,50
ESP,2017,LLS_DEF,24<40m,27.7.h,NA,3709.44,9,1
ESP,2017,LLS_DEF,24<40m,27.7.j,NA,115890.6,198,30
ESP,2017,LLS_DEF,24<40m,27.7.k,NA,169916,304,42
ESP,2017,LLS_DEF,all,27.7.b,NA,45392.93579,99,8
ESP,2017,LLS_DEF,all,27.7.c,NA,552654.5367,1362,80
ESP,2017,LLS_DEF,all,27.7.g,NA,2044.150085,6,1
ESP,2017,LLS_DEF,all,27.7.h,NA,197723.0145,490,31
ESP,2017,LLS_DEF,all,27.7.j,NA,3817785.164,9370,262
ESP,2017,LLS_DEF,all,27.7.k,NA,402747.3979,970,54
ESP,2017,OTB_DEF,24<40m,27.7.b,NA,268758.3897,335,9
ESP,2017,OTB_DEF,24<40m,27.7.c,NA,871795.3814,1454,64
ESP,2017,OTB_DEF,24<40m,27.7.h,NA,34273.73023,51,5
ESP,2017,OTB_DEF,24<40m,27.7.j,NA,3216185.314,5168,112
ESP,2017,OTB_DEF,24<40m,27.7.k,NA,232913.9069,342,18
ESP,2018,GNS_DEF,all,27.7.j,NA,36773.36276,192,29
ESP,2018,LLS_DEF,24<40m,27.7.b,NA,3179.52,8,1
ESP,2018,LLS_DEF,24<40m,27.7.c,NA,49017.6,74,10
ESP,2018,LLS_DEF,24<40m,27.7.h,NA,6491.52,16,2
ESP,2018,LLS_DEF,24<40m,27.7.j,NA,54287.36,88,12
ESP,2018,LLS_DEF,24<40m,27.7.k,NA,11923.2,18,2
ESP,2018,LLS_DEF,all,27.7.b,NA,41121.41346,138,49
ESP,2018,LLS_DEF,all,27.7.g,NA,4415.010986,14,1
ESP,2018,LLS_DEF,all,27.7.h,NA,342463.7238,1213,1215
ESP,2018,LLS_DEF,all,27.7.j,NA,1590407.297,8030,13743
ESP,2018,MIS_MIS,10<24m,27.7.j,NA,14826.58,64,8
ESP,2018,MIS_MIS,24<40m,27.7.j,NA,7242.24,28,4
ESP,2018,OTB_DEF,24<40m,27.7.b,NA,20260.45728,30,2
ESP,2018,OTB_DEF,24<40m,27.7.g,NA,7005.150757,13,1
ESP,2018,OTB_DEF,24<40m,27.7.h,NA,79123.6199,150,42
ESP,2018,OTB_DEF,24<40m,27.7.j,NA,1239537.958,3213,2257
ESP,2018,PS_SPF,24<40m,27.7.j,NA,4416,30,2
FRA,2009,DRB_MOL,all,27.7.e,NA,3235561,21753,1040
FRA,2009,FPO_CRU,all,27.7,NA,1559433,13253,828
FRA,2009,FPO_CRU,all,27.7.d,NA,312212,2337,149
FRA,2009,FPO_CRU,all,27.7.e,NA,1082591,10262,618
FRA,2009,FPO_CRU,all,27.7.h,NA,24372,123,14
FRA,2009,FPO_MOL,all,27.7,NA,1887508,15139,634
FRA,2009,FPO_MOL,all,27.7.d,NA,168027,1439,113
FRA,2009,FPO_MOL,all,27.7.e,NA,861615,7042,296
FRA,2009,GNS_DEF,all,27.7,NA,850287,7624,1378
FRA,2009,GNS_DEF,all,27.7.b,NA,116534,205,24
FRA,2009,GNS_DEF,all,27.7.c,NA,366994,668,45
FRA,2009,GNS_DEF,all,27.7.d,NA,310859,4550,1445
FRA,2009,GNS_DEF,all,27.7.e,NA,555584,4662,572
FRA,2009,GNS_DEF,all,27.7.g,NA,1857,6,4
FRA,2009,GNS_DEF,all,27.7.h,NA,117541,548,65
FRA,2009,GNS_DEF,all,27.7.j,NA,1074203,2161,68
FRA,2009,GNS_DEF,all,27.7.k,NA,487036,884,37
FRA,2009,GTR_DEF,all,27.7,NA,3783812,23359,2198
FRA,2009,GTR_DEF,all,27.7.d,NA,5199813,32080,2866
FRA,2009,GTR_DEF,all,27.7.e,NA,1733469,11014,1137
FRA,2009,GTR_DEF,all,27.7.f,NA,1938,6,2
FRA,2009,GTR_DEF,all,27.7.g,NA,27778,86,5
FRA,2009,GTR_DEF,all,27.7.h,NA,282376,1343,113
FRA,2009,LHM_DEF,all,27.7,NA,697395,6917,572
FRA,2009,LHM_DEF,all,27.7.d,NA,286033,3098,165
FRA,2009,LHM_DEF,all,27.7.e,NA,309415,3022,337
FRA,2009,LHM_DEF,all,27.7.h,NA,101947,797,70
FRA,2009,LLS_DEF,all,27.7,NA,953165,6156,464
FRA,2009,LLS_DEF,all,27.7.d,NA,145269,797,72
FRA,2009,LLS_DEF,all,27.7.e,NA,592581,4779,338
FRA,2009,LLS_DEF,all,27.7.g,NA,19167,60,4
FRA,2009,LLS_DEF,all,27.7.h,NA,145824,371,40
FRA,2009,LLS_DEF,all,27.7.j,NA,690,2,8
FRA,2009,MIS_MIS,all,27.7,NA,18196194,77193,5907
FRA,2009,MIS_MIS,all,27.7,outFU,32794929,158197,17061
FRA,2009,MIS_MIS,all,27.7.b,NA,1328328,1771,141
FRA,2009,MIS_MIS,all,27.7.c,NA,2082316,2392,149
FRA,2009,MIS_MIS,all,27.7.c,16,2661054,4298,824
FRA,2009,MIS_MIS,all,27.7.d,NA,24207911,92460,6621
FRA,2009,MIS_MIS,all,27.7.e,NA,16210453,80579,5961
FRA,2009,MIS_MIS,all,27.7.f,NA,318998,781,119
FRA,2009,MIS_MIS,all,27.7.g,NA,2231223,5889,305
FRA,2009,MIS_MIS,all,27.7.g,20_21,1057802,2437,1959
FRA,2009,MIS_MIS,all,27.7.g,22,1210421,2760,315
FRA,2009,MIS_MIS,all,27.7.h,NA,5237741,13387,1151
FRA,2009,MIS_MIS,all,27.7.j,NA,5439830,8496,377
FRA,2009,MIS_MIS,all,27.7.j,19,1751017,3011,784
FRA,2009,MIS_MIS,all,27.7.k,NA,2713950,6046,202
FRA,2009,OTB_CRU,<10m,27.7.d,NA,48444,714,37
FRA,2009,OTB_CRU,<10m,27.7.e,NA,3778,49,5
FRA,2009,OTB_CRU,<10m,27.7.h,NA,15052,196,14
FRA,2009,OTB_CRU,<10m,27.7.j,NA,1500,18,3
FRA,2009,OTB_CRU,10<24m,27.7.d,NA,26183,191,22
FRA,2009,OTB_CRU,10<24m,27.7.e,NA,27585,111,71
FRA,2009,OTB_CRU,10<24m,27.7.f,NA,25467,69,48
FRA,2009,OTB_CRU,10<24m,27.7.g,NA,1948981,5123,151
FRA,2009,OTB_CRU,10<24m,27.7.g,20_21,496311,1404,78
FRA,2009,OTB_CRU,10<24m,27.7.h,NA,530814,1397,148
FRA,2009,OTB_CRU,10<24m,27.7.j,NA,22414,52,20
FRA,2009,OTB_CRU,10<24m,27.7.k,NA,7717,16,3
FRA,2009,OTB_CRU,24<40m,27.7.e,NA,1656,3,1
FRA,2009,OTB_CRU,24<40m,27.7.g,NA,2862,6,2
FRA,2009,OTB_CRU,24<40m,27.7.j,NA,3092,7,2
FRA,2009,OTB_DEF,<10m,27.7,NA,120566,1097,89
FRA,2009,OTB_DEF,<10m,27.7,outFU,108443,988,78
FRA,2009,OTB_DEF,<10m,27.7.d,NA,219465,2166,144
FRA,2009,OTB_DEF,<10m,27.7.e,NA,43067,408,58
FRA,2009,OTB_DEF,>=40m,27.7,NA,31668,21,3
FRA,2009,OTB_DEF,>=40m,27.7,outFU,89872,59,6
FRA,2009,OTB_DEF,>=40m,27.7.b,NA,5550,3,1
FRA,2009,OTB_DEF,>=40m,27.7.c,NA,75850,41,4
FRA,2009,OTB_DEF,>=40m,27.7.d,NA,92776,62,8
FRA,2009,OTB_DEF,>=40m,27.7.j,NA,11100,6,1
FRA,2009,OTB_DEF,>=40m,27.7.k,NA,27750,15,3
FRA,2009,OTB_DEF,10<24m,27.7,NA,21103371,59323,3225
FRA,2009,OTB_DEF,10<24m,27.7,outFU,14797355,43852,2468
FRA,2009,OTB_DEF,10<24m,27.7.b,NA,32652,56,9
FRA,2009,OTB_DEF,10<24m,27.7.c,NA,19393,36,6
FRA,2009,OTB_DEF,10<24m,27.7.c,16,6952,22,4
FRA,2009,OTB_DEF,10<24m,27.7.d,NA,8291542,24968,1423
FRA,2009,OTB_DEF,10<24m,27.7.e,NA,6737164,21034,1330
FRA,2009,OTB_DEF,10<24m,27.7.f,NA,986510,2124,147
FRA,2009,OTB_DEF,10<24m,27.7.g,NA,1633765,3876,238
FRA,2009,OTB_DEF,10<24m,27.7.g,20_21,1148112,2610,253
FRA,2009,OTB_DEF,10<24m,27.7.h,NA,4804074,11681,599
FRA,2009,OTB_DEF,10<24m,27.7.j,NA,710149,1474,125
FRA,2009,OTB_DEF,10<24m,27.7.k,NA,24553,51,12
FRA,2009,OTB_DEF,24<40m,27.7,NA,8401334,16054,646
FRA,2009,OTB_DEF,24<40m,27.7,outFU,9174818,16932,896
FRA,2009,OTB_DEF,24<40m,27.7.b,NA,1511459,2351,97
FRA,2009,OTB_DEF,24<40m,27.7.c,NA,419864,621,83
FRA,2009,OTB_DEF,24<40m,27.7.c,16,455449,711,54
FRA,2009,OTB_DEF,24<40m,27.7.d,NA,2753107,5232,214
FRA,2009,OTB_DEF,24<40m,27.7.e,NA,4154582,7899,211
FRA,2009,OTB_DEF,24<40m,27.7.f,NA,621153,1208,57
FRA,2009,OTB_DEF,24<40m,27.7.g,NA,568181,1100,48
FRA,2009,OTB_DEF,24<40m,27.7.g,20_21,935907,1785,196
FRA,2009,OTB_DEF,24<40m,27.7.h,NA,2316097,4412,153
FRA,2009,OTB_DEF,24<40m,27.7.j,NA,1861695,2958,123
FRA,2009,OTB_DEF,24<40m,27.7.k,NA,76875,110,41
FRA,2009,OTM_DEF,all,27.7,NA,1996962,4552,501
FRA,2009,OTM_DEF,all,27.7.d,NA,1712109,4935,645
FRA,2009,OTM_DEF,all,27.7.e,NA,285520,737,48
FRA,2009,OTM_DEF,all,27.7.f,NA,331,1,1
FRA,2009,OTM_DEF,all,27.7.h,NA,4956,20,13
FRA,2009,OTM_DEF,all,27.7.j,NA,478,1,2
FRA,2009,OTM_DEF,all,27.7.k,NA,0,0,2
FRA,2009,OTM_SPF,all,27.7,NA,996185,2566,214
FRA,2009,OTT_CRU,all,27.7,outFU,323559,808,295
FRA,2009,OTT_CRU,all,27.7.c,16,19387,40,19
FRA,2009,OTT_CRU,all,27.7.d,NA,22450,180,10
FRA,2009,OTT_CRU,all,27.7.e,NA,51210,220,88
FRA,2009,OTT_CRU,all,27.7.f,NA,45634,124,64
FRA,2009,OTT_CRU,all,27.7.g,NA,3680446,9390,234
FRA,2009,OTT_CRU,all,27.7.g,20_21,1905649,4871,275
FRA,2009,OTT_CRU,all,27.7.g,22,552951,1411,117
FRA,2009,OTT_CRU,all,27.7.h,NA,2169976,5642,236
FRA,2009,OTT_CRU,all,27.7.j,NA,74886,166,40
FRA,2009,OTT_CRU,all,27.7.j,19,335047,868,138
FRA,2009,OTT_CRU,all,27.7.k,NA,20028,42,6
FRA,2009,OTT_DEF,all,27.7,outFU,5420209,12472,656
FRA,2009,OTT_DEF,all,27.7.b,NA,37439,54,5
FRA,2009,OTT_DEF,all,27.7.c,NA,15598,22,3
FRA,2009,OTT_DEF,all,27.7.d,NA,1874,4,3
FRA,2009,OTT_DEF,all,27.7.e,NA,803970,1864,99
FRA,2009,OTT_DEF,all,27.7.f,NA,77872,168,55
FRA,2009,OTT_DEF,all,27.7.g,NA,1473384,3472,141
FRA,2009,OTT_DEF,all,27.7.g,20_21,1438538,3335,575
FRA,2009,OTT_DEF,all,27.7.g,22,768473,1820,138
FRA,2009,OTT_DEF,all,27.7.h,NA,4943072,11713,339
FRA,2009,OTT_DEF,all,27.7.j,NA,842716,1691,94
FRA,2009,OTT_DEF,all,27.7.j,19,834720,1983,241
FRA,2009,OTT_DEF,all,27.7.k,NA,22702,44,10
FRA,2009,SDN_DEF,all,27.7.d,NA,428076,734,134
FRA,2009,SSC_DEF,all,27.7,NA,558049,1603,221
FRA,2009,SSC_DEF,all,27.7.d,NA,174420,299,62
FRA,2009,SSC_DEF,all,27.7.e,NA,295940,916,84
FRA,2009,SSC_DEF,all,27.7.f,NA,5292,9,5
FRA,2009,SSC_DEF,all,27.7.g,NA,55272,94,7
FRA,2009,SSC_DEF,all,27.7.h,NA,18062,43,12
FRA,2009,SSC_DEF,all,27.7.j,NA,588,1,1
FRA,2009,TBB_DEF,<10m,27.7.d,NA,136344,1468,126
FRA,2009,TBB_DEF,<10m,27.7.e,NA,546645,6013,361
