Country,Year,lvl4,Vessel_length,Area,Species,Landings,Value,FU
IRL,2012,TBB_DEF,24<40m,27.7.g,SOL,7.56,84673.2,NA
IRL,2012,TBB_DEF,24<40m,27.7.g,WHG,11.16,14030.4,NA
IRL,2012,TBB_DEF,24<40m,27.7.h,COD,0.09,224.07,NA
IRL,2012,TBB_DEF,24<40m,27.7.h,HAD,0.05,92.49,NA
IRL,2012,TBB_DEF,24<40m,27.7.h,MEG,0.4,1261.74,NA
IRL,2012,TBB_DEF,24<40m,27.7.h,MON,0.16,479.7,NA
IRL,2012,TBB_DEF,24<40m,27.7.h,PLE,0.04,110.4,NA
IRL,2012,TBB_DEF,24<40m,27.7.h,SOL,0.1,1106.96,NA
IRL,2012,TBB_DEF,24<40m,27.7.j,COD,0.1,256.6,NA
IRL,2012,TBB_DEF,24<40m,27.7.j,HAD,1.02,1753.38,NA
IRL,2012,TBB_DEF,24<40m,27.7.j,HKE,1.64,3129.66,NA
IRL,2012,TBB_DEF,24<40m,27.7.j,MEG,4.42,14404.74,NA
IRL,2012,TBB_DEF,24<40m,27.7.j,MON,10.6,28938.12,NA
IRL,2012,TBB_DEF,24<40m,27.7.j,PLE,0.54,1166.65,NA
IRL,2012,TBB_DEF,24<40m,27.7.j,POL,0.26,476.7,NA
IRL,2012,TBB_DEF,24<40m,27.7.j,SOL,0.14,1398.02,NA
IRL,2013,GNS_DEF,10<24m,27.7.b,COD,2.34,5890.69,NA
IRL,2013,GNS_DEF,10<24m,27.7.b,HAD,1.02,1487.98,NA
IRL,2013,GNS_DEF,10<24m,27.7.b,HKE,25.28,59821.28,NA
IRL,2013,GNS_DEF,10<24m,27.7.b,MEG,0.66,2160.06,NA
IRL,2013,GNS_DEF,10<24m,27.7.b,MON,0.46,1005.2,NA
IRL,2013,GNS_DEF,10<24m,27.7.b,PLE,0.41,723.94,NA
IRL,2013,GNS_DEF,10<24m,27.7.b,POL,9.4,17648.34,NA
IRL,2013,GNS_DEF,10<24m,27.7.b,SOL,0.01,86.09,NA
IRL,2013,GNS_DEF,10<24m,27.7.b,WHG,0.76,971.48,NA
IRL,2013,GNS_DEF,10<24m,27.7.g,COD,107.49,220575.39,NA
IRL,2013,GNS_DEF,10<24m,27.7.g,HAD,65.49,101071.55,NA
IRL,2013,GNS_DEF,10<24m,27.7.g,HKE,358.68,690819.18,NA
IRL,2013,GNS_DEF,10<24m,27.7.g,MEG,45.14,143561.88,NA
IRL,2013,GNS_DEF,10<24m,27.7.g,MON,17.62,46639.82,NA
IRL,2013,GNS_DEF,10<24m,27.7.g,PLE,0.05,102.54,NA
IRL,2013,GNS_DEF,10<24m,27.7.g,POL,292.89,496454.85,NA
IRL,2013,GNS_DEF,10<24m,27.7.g,SOL,0.19,1765.69,NA
IRL,2013,GNS_DEF,10<24m,27.7.g,WHG,67.21,87974.35,NA
IRL,2013,GNS_DEF,10<24m,27.7.j,COD,13.2,29501.52,NA
IRL,2013,GNS_DEF,10<24m,27.7.j,HAD,48.94,75432.42,NA
IRL,2013,GNS_DEF,10<24m,27.7.j,HKE,269.92,652121.66,NA
IRL,2013,GNS_DEF,10<24m,27.7.j,MEG,17.34,57045.38,NA
IRL,2013,GNS_DEF,10<24m,27.7.j,MON,14.34,38769.4,NA
IRL,2013,GNS_DEF,10<24m,27.7.j,PLE,0.17,250.94,NA
IRL,2013,GNS_DEF,10<24m,27.7.j,POL,199.18,374202.97,NA
IRL,2013,GNS_DEF,10<24m,27.7.j,SOL,0.02,116.39,NA
IRL,2013,GNS_DEF,10<24m,27.7.j,WHG,66.64,92732.41,NA
IRL,2013,GNS_DEF,24<40m,27.7.b,COD,0.56,1389.32,NA
IRL,2013,GNS_DEF,24<40m,27.7.b,HAD,2.59,3781.03,NA
IRL,2013,GNS_DEF,24<40m,27.7.b,HKE,27.58,60784.32,NA
IRL,2013,GNS_DEF,24<40m,27.7.b,MON,0.06,148.34,NA
IRL,2013,GNS_DEF,24<40m,27.7.b,POL,8.29,15496.95,NA
IRL,2013,GNS_DEF,24<40m,27.7.b,WHG,5.05,6783.95,NA
IRL,2013,GNS_DEF,24<40m,27.7.g,COD,0.35,847.64,NA
IRL,2013,GNS_DEF,24<40m,27.7.g,HAD,0.1,171.31,NA
IRL,2013,GNS_DEF,24<40m,27.7.g,HKE,12.86,33152.84,NA
IRL,2013,GNS_DEF,24<40m,27.7.g,POL,0.07,129.46,NA
IRL,2013,GNS_DEF,24<40m,27.7.g,WHG,0.1,148.06,NA
IRL,2013,GNS_DEF,24<40m,27.7.j,COD,1.63,3711.48,NA
IRL,2013,GNS_DEF,24<40m,27.7.j,HAD,9.2,14125.89,NA
IRL,2013,GNS_DEF,24<40m,27.7.j,HKE,93.98,225457.4,NA
IRL,2013,GNS_DEF,24<40m,27.7.j,POL,27.92,52877.31,NA
IRL,2013,GNS_DEF,24<40m,27.7.j,WHG,13.5,18858.92,NA
IRL,2013,LLS_FIF,10<24m,27.7.b,COD,0.22,833.86,NA
IRL,2013,LLS_FIF,10<24m,27.7.b,MEG,0.19,640.62,NA
IRL,2013,LLS_FIF,10<24m,27.7.b,MON,0.19,417.6,NA
IRL,2013,LLS_FIF,10<24m,27.7.b,PLE,0.02,34.2,NA
IRL,2013,LLS_FIF,10<24m,27.7.b,POL,4.67,11815.83,NA
IRL,2013,LLS_FIF,10<24m,27.7.b,SOL,0.02,199.8,NA
IRL,2013,LLS_FIF,10<24m,27.7.g,POL,0.11,246.67,NA
IRL,2013,MIS_MIS,<10m,27.7.g,COD,96.75,244327.17,NA
IRL,2013,MIS_MIS,<10m,27.7.g,HAD,125.72,194152.21,NA
IRL,2013,MIS_MIS,<10m,27.7.g,HKE,6.36,14151.92,NA
IRL,2013,MIS_MIS,<10m,27.7.g,MEG,233.19,776614.91,NA
IRL,2013,MIS_MIS,<10m,27.7.g,MON,30.52,90636.68,NA
IRL,2013,MIS_MIS,<10m,27.7.g,PLE,22.49,43962.16,NA
IRL,2013,MIS_MIS,<10m,27.7.g,POL,83.39,163346.93,NA
IRL,2013,MIS_MIS,<10m,27.7.g,SOL,9.2,93572.19,NA
IRL,2013,MIS_MIS,<10m,27.7.g,WHG,4.14,4983.35,NA
IRL,2013,MIS_MIS,<10m,27.7.j,COD,0.63,1428.3,NA
IRL,2013,MIS_MIS,<10m,27.7.j,HAD,11.6,15765.74,NA
IRL,2013,MIS_MIS,<10m,27.7.j,HKE,0.11,278.33,NA
IRL,2013,MIS_MIS,<10m,27.7.j,MEG,6.06,20568.37,NA
IRL,2013,MIS_MIS,<10m,27.7.j,MON,2.49,7105.08,NA
IRL,2013,MIS_MIS,<10m,27.7.j,PLE,2.14,3700.28,NA
IRL,2013,MIS_MIS,<10m,27.7.j,POL,117.31,233832.53,NA
IRL,2013,MIS_MIS,<10m,27.7.j,SOL,1.82,16420.54,NA
IRL,2013,MIS_MIS,<10m,27.7.j,WHG,6.38,7861.76,NA
IRL,2013,OTB_DEF,10<24m,27.7.b,POL,0.07,109.26,NA
IRL,2013,OTB_DEF,10<24m,27.7.g,COD,0.23,489.72,NA
IRL,2013,OTB_DEF,10<24m,27.7.g,HKE,0.45,842.39,NA
IRL,2013,OTB_DEF,10<24m,27.7.g,MEG,1.48,4703.91,NA
IRL,2013,OTB_DEF,10<24m,27.7.g,POL,0.27,547.93,NA
IRL,2013,OTB_DEF,10<24m,27.7.j,COD,0.05,120.12,NA
IRL,2013,OTB_DEF,10<24m,27.7.j,HAD,0.09,91.81,NA
IRL,2013,OTB_DEF,10<24m,27.7.j,HKE,0.1,88,NA
IRL,2013,OTB_DEF,10<24m,27.7.j,MEG,0.05,146.36,NA
IRL,2013,OTB_DEF,10<24m,27.7.j,MON,0.03,62.4,NA
IRL,2013,OTB_DEF,10<24m,27.7.j,POL,1.92,3206,NA
IRL,2013,OTB_DEF,24<40m,27.7.g,WHG,7.42,6759.85,NA
IRL,2013,OTB_CRU,10<24m,27.7.b,COD,2.72,6429.3,NA
IRL,2013,OTB_CRU,10<24m,27.7.b,HAD,39.9,54991.27,NA
IRL,2013,OTB_CRU,10<24m,27.7.b,HKE,7.18,15267.08,NA
IRL,2013,OTB_CRU,10<24m,27.7.b,MEG,118.38,362158.24,NA
IRL,2013,OTB_CRU,10<24m,27.7.b,MON,59.34,127216,NA
IRL,2013,OTB_CRU,10<24m,27.7.b,PLE,0.14,188.37,NA
IRL,2013,OTB_CRU,10<24m,27.7.b,POL,0.09,156.03,NA
IRL,2013,OTB_CRU,10<24m,27.7.b,SOL,6.33,56771.6,NA
IRL,2013,OTB_CRU,10<24m,27.7.b,WHG,36.22,45702.68,NA
IRL,2013,OTB_CRU,10<24m,27.7.c,HKE,6.28,13383.46,NA
IRL,2013,OTB_CRU,10<24m,27.7.c,MEG,43.36,133128.08,NA
IRL,2013,OTB_CRU,10<24m,27.7.c,MON,5.02,10617.62,NA
IRL,2013,OTB_CRU,10<24m,27.7.f,MEG,0.14,460.8,NA
IRL,2013,OTB_CRU,10<24m,27.7.g,COD,137.08,316413.6,NA
IRL,2013,OTB_CRU,10<24m,27.7.g,HAD,73.55,114913.07,NA
IRL,2013,OTB_CRU,10<24m,27.7.g,HKE,49.14,91236.74,NA
IRL,2013,OTB_CRU,10<24m,27.7.g,MEG,243.95,767390.66,NA
IRL,2013,OTB_CRU,10<24m,27.7.g,MON,112.36,281883.02,NA
IRL,2013,OTB_CRU,10<24m,27.7.g,PLE,1.49,2666.19,NA
IRL,2013,OTB_CRU,10<24m,27.7.g,POL,2.26,4045.14,NA
IRL,2013,OTB_CRU,10<24m,27.7.g,SOL,4.99,46984.71,NA
IRL,2013,OTB_CRU,10<24m,27.7.g,WHG,40.18,50860.58,NA
IRL,2013,OTB_CRU,10<24m,27.7.h,COD,5.13,12340.36,NA
IRL,2013,OTB_CRU,10<24m,27.7.h,HAD,4.88,7634.97,NA
IRL,2013,OTB_CRU,10<24m,27.7.h,HKE,11.9,23329.08,NA
IRL,2013,OTB_CRU,10<24m,27.7.h,MEG,9.7,30001.54,NA
IRL,2013,OTB_CRU,10<24m,27.7.h,MON,18.76,47025.96,NA
IRL,2013,OTB_CRU,10<24m,27.7.h,POL,0.04,67.84,NA
IRL,2013,OTB_CRU,10<24m,27.7.h,SOL,0.02,203.84,NA
IRL,2013,OTB_CRU,10<24m,27.7.h,WHG,0.06,77.55,NA
IRL,2013,OTB_CRU,10<24m,27.7.j,COD,0.13,288.16,NA
IRL,2013,OTB_CRU,10<24m,27.7.j,HAD,9.6,12825.13,NA
IRL,2013,OTB_CRU,10<24m,27.7.j,HKE,4.98,8855.3,NA
IRL,2013,OTB_CRU,10<24m,27.7.j,MEG,27.1,85514.74,NA
IRL,2013,OTB_CRU,10<24m,27.7.j,MON,21.02,48802.74,NA
IRL,2013,OTB_CRU,10<24m,27.7.j,PLE,1.94,3244.46,NA
IRL,2013,OTB_CRU,10<24m,27.7.j,POL,1.4,2466.19,NA
IRL,2013,OTB_CRU,10<24m,27.7.j,SOL,5.23,45474.66,NA
IRL,2013,OTB_CRU,10<24m,27.7.j,WHG,5.34,6288.03,NA
IRL,2013,OTB_CRU,10<24m,27.7.k,HAD,0.15,199.68,NA
IRL,2013,OTB_CRU,10<24m,27.7.k,HKE,7.4,15020.3,NA
IRL,2013,OTB_CRU,10<24m,27.7.k,MEG,35.64,107916.7,NA
IRL,2013,OTB_CRU,10<24m,27.7.k,MON,2.4,6175.62,NA
IRL,2013,OTB_CRU,24<40m,27.7.b,COD,1.6,3806,NA
IRL,2013,OTB_CRU,24<40m,27.7.b,HAD,19.58,27245.91,NA
IRL,2013,OTB_CRU,24<40m,27.7.b,HKE,8.74,18143,NA
IRL,2013,OTB_CRU,24<40m,27.7.b,MEG,73.82,226055.52,NA
IRL,2013,OTB_CRU,24<40m,27.7.b,MON,19.22,40576.86,NA
IRL,2013,OTB_CRU,24<40m,27.7.b,PLE,0.13,204.83,NA
IRL,2013,OTB_CRU,24<40m,27.7.b,POL,0.21,374.13,NA
IRL,2013,OTB_CRU,24<40m,27.7.b,SOL,2.54,22845.48,NA
IRL,2013,OTB_CRU,24<40m,27.7.b,WHG,13.03,16425.48,NA
IRL,2013,OTB_CRU,24<40m,27.7.c,HAD,0.02,22.38,NA
IRL,2013,OTB_CRU,24<40m,27.7.c,HKE,11.68,24292.9,NA
IRL,2013,OTB_CRU,24<40m,27.7.c,MEG,61.54,188981.74,NA
IRL,2013,OTB_CRU,24<40m,27.7.c,MON,2.64,5699.2,NA
IRL,2013,OTB_CRU,24<40m,27.7.c,SOL,0.04,404.32,NA
IRL,2013,OTB_CRU,24<40m,27.7.g,COD,95.79,217947.85,NA
IRL,2013,OTB_CRU,24<40m,27.7.g,HAD,41.04,64726.24,NA
IRL,2013,OTB_CRU,24<40m,27.7.g,HKE,27.68,53545.88,NA
IRL,2013,OTB_CRU,24<40m,27.7.g,MEG,166.14,528056.6,NA
IRL,2013,OTB_CRU,24<40m,27.7.g,MON,69.08,179681.8,NA
IRL,2013,OTB_CRU,24<40m,27.7.g,PLE,0.5,897.53,NA
IRL,2013,OTB_CRU,24<40m,27.7.g,POL,2.36,4415.99,NA
IRL,2013,OTB_CRU,24<40m,27.7.g,SOL,2.87,27048.89,NA
IRL,2013,OTB_CRU,24<40m,27.7.g,WHG,17.97,23260.52,NA
IRL,2013,OTB_CRU,24<40m,27.7.h,COD,18.33,43326.3,NA
IRL,2013,OTB_CRU,24<40m,27.7.h,HAD,7.69,12492.77,NA
IRL,2013,OTB_CRU,24<40m,27.7.h,HKE,13.54,28770.12,NA
IRL,2013,OTB_CRU,24<40m,27.7.h,MEG,24.62,78307.4,NA
IRL,2013,OTB_CRU,24<40m,27.7.h,MON,25.84,68749.04,NA
IRL,2013,OTB_CRU,24<40m,27.7.h,POL,0.57,1110.56,NA
IRL,2013,OTB_CRU,24<40m,27.7.h,SOL,0.14,1248.67,NA
IRL,2013,OTB_CRU,24<40m,27.7.h,WHG,0.08,116.2,NA
IRL,2013,OTB_CRU,24<40m,27.7.j,COD,0.05,120.17,NA
IRL,2013,OTB_CRU,24<40m,27.7.j,HAD,0.2,287.15,NA
IRL,2013,OTB_CRU,24<40m,27.7.j,HKE,1.36,2480.4,NA
IRL,2013,OTB_CRU,24<40m,27.7.j,MEG,7.52,23573.26,NA
IRL,2013,OTB_CRU,24<40m,27.7.j,MON,0.6,1420.96,NA
IRL,2013,OTB_CRU,24<40m,27.7.j,SOL,0.01,90.97,NA
IRL,2013,OTB_CRU,24<40m,27.7.j,WHG,0.04,43.21,NA
IRL,2013,OTB_CRU,24<40m,27.7.k,COD,0.16,357.51,NA
IRL,2013,OTB_CRU,24<40m,27.7.k,HAD,0.09,134.69,NA
IRL,2013,OTB_CRU,24<40m,27.7.k,HKE,85.6,183535.74,NA
IRL,2013,OTB_CRU,24<40m,27.7.k,MEG,233.04,706020.62,NA
IRL,2013,OTB_CRU,24<40m,27.7.k,MON,28.82,69334.98,NA
IRL,2013,OTB_DEF,10<24m,27.7.b,COD,9.74,24359.9,NA
IRL,2013,OTB_DEF,10<24m,27.7.b,HAD,86.51,120062.24,NA
IRL,2013,OTB_DEF,10<24m,27.7.b,HKE,29.7,73415.6,NA
IRL,2013,OTB_DEF,10<24m,27.7.b,MEG,247.98,876203.14,NA
IRL,2013,OTB_DEF,10<24m,27.7.b,MON,114.64,325228.74,NA
IRL,2013,OTB_DEF,10<24m,27.7.b,PLE,9.1,15215.87,NA
IRL,2013,OTB_DEF,10<24m,27.7.b,POL,10.72,18629.71,NA
IRL,2013,OTB_DEF,10<24m,27.7.b,SOL,17.66,158098.15,NA
IRL,2013,OTB_DEF,10<24m,27.7.b,WHG,281.72,345018.39,NA
IRL,2013,OTB_DEF,10<24m,27.7.c,COD,0.08,177.3,NA
IRL,2013,OTB_DEF,10<24m,27.7.c,HAD,0.61,873.77,NA
IRL,2013,OTB_DEF,10<24m,27.7.c,HKE,14.36,30364.36,NA
IRL,2013,OTB_DEF,10<24m,27.7.c,MEG,58.94,203283.16,NA
IRL,2013,OTB_DEF,10<24m,27.7.c,MON,8.06,22358.52,NA
IRL,2013,OTB_DEF,10<24m,27.7.e,HAD,0.03,46.57,NA
IRL,2013,OTB_DEF,10<24m,27.7.e,HKE,0.32,466.54,NA
IRL,2013,OTB_DEF,10<24m,27.7.e,MEG,0.1,284.34,NA
IRL,2013,OTB_DEF,10<24m,27.7.e,POL,0.07,108.87,NA
IRL,2013,OTB_DEF,10<24m,27.7.f,COD,0.3,786.32,NA
IRL,2013,OTB_DEF,10<24m,27.7.f,HAD,0.14,221.52,NA
IRL,2013,OTB_DEF,10<24m,27.7.f,HKE,0.42,832.48,NA
IRL,2013,OTB_DEF,10<24m,27.7.f,MEG,2.74,8617.04,NA
IRL,2013,OTB_DEF,10<24m,27.7.f,MON,2.12,5841.62,NA
IRL,2013,OTB_DEF,10<24m,27.7.f,WHG,0.15,174.63,NA
IRL,2013,OTB_DEF,10<24m,27.7.g,COD,443.88,1015095.9,NA
IRL,2013,OTB_DEF,10<24m,27.7.g,HAD,806.16,1171453.23,NA
IRL,2013,OTB_DEF,10<24m,27.7.g,HKE,528.32,1015264.8,NA
IRL,2013,OTB_DEF,10<24m,27.7.g,MEG,1035.14,3303541.56,NA
IRL,2013,OTB_DEF,10<24m,27.7.g,MON,1070.72,2866260.44,NA
IRL,2013,OTB_DEF,10<24m,27.7.g,PLE,23.47,44796.37,NA
IRL,2013,OTB_DEF,10<24m,27.7.g,POL,111.96,202601.59,NA
IRL,2013,OTB_DEF,10<24m,27.7.g,SOL,4.83,45583.84,NA
IRL,2013,OTB_DEF,10<24m,27.7.g,WHG,1998.53,2387980.06,NA
IRL,2013,OTB_DEF,10<24m,27.7.h,COD,20.92,47254.84,NA
IRL,2013,OTB_DEF,10<24m,27.7.h,HAD,16.47,25354.01,NA
IRL,2013,OTB_DEF,10<24m,27.7.h,HKE,31.24,58229.52,NA
IRL,2013,OTB_DEF,10<24m,27.7.h,MEG,29.26,91428.64,NA
IRL,2013,OTB_DEF,10<24m,27.7.h,MON,54.8,146392.74,NA
IRL,2013,OTB_DEF,10<24m,27.7.h,PLE,0.03,68.27,NA
IRL,2013,OTB_DEF,10<24m,27.7.h,POL,2.05,3838.69,NA
IRL,2013,OTB_DEF,10<24m,27.7.h,SOL,0.29,2772.2,NA
IRL,2013,OTB_DEF,10<24m,27.7.h,WHG,4.68,5695.26,NA
IRL,2013,OTB_DEF,10<24m,27.7.j,COD,44.21,94182.76,NA
IRL,2013,OTB_DEF,10<24m,27.7.j,HAD,285.53,364169.25,NA
IRL,2013,OTB_DEF,10<24m,27.7.j,HKE,173.12,351961.28,NA
IRL,2013,OTB_DEF,10<24m,27.7.j,MEG,880.84,2917203.66,NA
IRL,2013,OTB_DEF,10<24m,27.7.j,MON,983.64,2453297.78,NA
IRL,2013,OTB_DEF,10<24m,27.7.j,PLE,34.36,58143.75,NA
IRL,2013,OTB_DEF,10<24m,27.7.j,POL,52.35,98308.86,NA
IRL,2013,OTB_DEF,10<24m,27.7.j,SOL,74.17,643226.16,NA
IRL,2013,OTB_DEF,10<24m,27.7.j,WHG,351.2,423327.95,NA
IRL,2013,OTB_DEF,10<24m,27.7.k,COD,0.04,84.5,NA
IRL,2013,OTB_DEF,10<24m,27.7.k,HKE,3.18,6960.36,NA
IRL,2013,OTB_DEF,10<24m,27.7.k,MEG,14.4,48312.02,NA
IRL,2013,OTB_DEF,10<24m,27.7.k,MON,2.14,6125.44,NA
IRL,2013,OTB_DEF,24<40m,27.7.b,COD,27.73,70597.18,NA
IRL,2013,OTB_DEF,24<40m,27.7.b,HAD,89.13,125725.74,NA
IRL,2013,OTB_DEF,24<40m,27.7.b,HKE,144.92,391178.48,NA
IRL,2013,OTB_DEF,24<40m,27.7.b,MEG,276.36,981538.38,NA
IRL,2013,OTB_DEF,24<40m,27.7.b,MON,137.24,388520.66,NA
IRL,2013,OTB_DEF,24<40m,27.7.b,PLE,3.28,5453.42,NA
IRL,2013,OTB_DEF,24<40m,27.7.b,POL,7.04,12289.69,NA
IRL,2013,OTB_DEF,24<40m,27.7.b,SOL,2.99,26966.93,NA
IRL,2013,OTB_DEF,24<40m,27.7.b,WHG,172.55,215088.06,NA
IRL,2013,OTB_DEF,24<40m,27.7.c,COD,0.56,1316.8,NA
IRL,2013,OTB_DEF,24<40m,27.7.c,HAD,2.35,3553.54,NA
IRL,2013,OTB_DEF,24<40m,27.7.c,HKE,28.98,68589.4,NA
IRL,2013,OTB_DEF,24<40m,27.7.c,MEG,91.72,319394.62,NA
IRL,2013,OTB_DEF,24<40m,27.7.c,MON,31.12,88783.44,NA
IRL,2013,OTB_DEF,24<40m,27.7.c,PLE,0.04,82.32,NA
IRL,2013,OTB_DEF,24<40m,27.7.c,POL,0.26,486.96,NA
IRL,2013,OTB_DEF,24<40m,27.7.c,WHG,0.69,902.12,NA
IRL,2013,OTB_DEF,24<40m,27.7.e,COD,0.14,265.88,NA
IRL,2013,OTB_DEF,24<40m,27.7.e,MEG,1.24,3902,NA
IRL,2013,OTB_DEF,24<40m,27.7.e,POL,0.05,76.4,NA
IRL,2013,OTB_DEF,24<40m,27.7.e,WHG,0.4,505.65,NA
IRL,2013,OTB_DEF,24<40m,27.7.g,COD,99.22,225238.78,NA
IRL,2013,OTB_DEF,24<40m,27.7.g,HAD,248.86,360429.18,NA
IRL,2013,OTB_DEF,24<40m,27.7.g,HKE,93.09,173023.48,NA
IRL,2013,OTB_DEF,24<40m,27.7.g,MEG,130.4,413141.26,NA
IRL,2013,OTB_DEF,24<40m,27.7.g,MON,167.92,451435.26,NA
IRL,2013,OTB_DEF,24<40m,27.7.g,PLE,7.07,13631.58,NA
IRL,2013,OTB_DEF,24<40m,27.7.g,POL,65.02,118360.1,NA
IRL,2013,OTB_DEF,24<40m,27.7.g,SOL,4.07,38532.71,NA
IRL,2013,OTB_DEF,24<40m,27.7.g,WHG,1122.57,1336627.22,NA
IRL,2013,OTB_DEF,24<40m,27.7.h,COD,18.93,45550.6,NA
IRL,2013,OTB_DEF,24<40m,27.7.h,HAD,34.02,52219.77,NA
IRL,2013,OTB_DEF,24<40m,27.7.h,HKE,29.44,60574.5,NA
IRL,2013,OTB_DEF,24<40m,27.7.h,MEG,95.04,335276.3,NA
IRL,2013,OTB_DEF,24<40m,27.7.h,MON,255.04,955636.8,NA
IRL,2013,OTB_DEF,24<40m,27.7.h,PLE,1.03,2253.41,NA
IRL,2013,OTB_DEF,24<40m,27.7.h,POL,1.31,2320.96,NA
IRL,2013,OTB_DEF,24<40m,27.7.h,SOL,0.46,4875.3,NA
IRL,2013,OTB_DEF,24<40m,27.7.h,WHG,0.12,144.97,NA
IRL,2013,OTB_DEF,24<40m,27.7.j,COD,22.03,46467.34,NA
IRL,2013,OTB_DEF,24<40m,27.7.j,HAD,39.58,52201.55,NA
IRL,2013,OTB_DEF,24<40m,27.7.j,HKE,107.7,224575.2,NA
IRL,2013,OTB_DEF,24<40m,27.7.j,MEG,381.34,1270406.58,NA
IRL,2013,OTB_DEF,24<40m,27.7.j,MON,773.02,1992852.63,NA
IRL,2013,OTB_DEF,24<40m,27.7.j,PLE,0.85,1423.54,NA
IRL,2013,OTB_DEF,24<40m,27.7.j,POL,6.89,12737.72,NA
IRL,2013,OTB_DEF,24<40m,27.7.j,SOL,2.66,23487.99,NA
IRL,2013,OTB_DEF,24<40m,27.7.j,WHG,21.4,26193.7,NA
IRL,2013,OTB_DEF,24<40m,27.7.k,COD,0.24,504.52,NA
IRL,2013,OTB_DEF,24<40m,27.7.k,HAD,0.13,199,NA
IRL,2013,OTB_DEF,24<40m,27.7.k,HKE,16.06,34838.58,NA
IRL,2013,OTB_DEF,24<40m,27.7.k,MEG,38.46,125165.11,NA
IRL,2013,OTB_DEF,24<40m,27.7.k,MON,4.26,10736.56,NA
IRL,2013,OTB_DEF,24<40m,27.7.k,WHG,0.03,41.38,NA
IRL,2013,SSC_DEF,10<24m,27.7.b,COD,1.18,2504.67,NA
IRL,2013,SSC_DEF,10<24m,27.7.b,HAD,18.6,23962.44,NA
IRL,2013,SSC_DEF,10<24m,27.7.b,HKE,3.88,9504.26,NA
IRL,2013,SSC_DEF,10<24m,27.7.b,MEG,0.88,2859.58,NA
IRL,2013,SSC_DEF,10<24m,27.7.b,MON,6.92,19306.8,NA
IRL,2013,SSC_DEF,10<24m,27.7.b,PLE,0.55,815.24,NA
IRL,2013,SSC_DEF,10<24m,27.7.b,POL,3.54,6465.87,NA
IRL,2013,SSC_DEF,10<24m,27.7.b,SOL,0.15,1258.93,NA
IRL,2013,SSC_DEF,10<24m,27.7.b,WHG,113.63,145917.54,NA
IRL,2013,SSC_DEF,10<24m,27.7.f,MEG,0.24,752.64,NA
IRL,2013,SSC_DEF,10<24m,27.7.f,WHG,2.12,3164.76,NA
IRL,2013,SSC_DEF,10<24m,27.7.g,COD,75.42,170054.62,NA
IRL,2013,SSC_DEF,10<24m,27.7.g,HAD,292.77,398321.7,NA
IRL,2013,SSC_DEF,10<24m,27.7.g,HKE,237.92,473062.28,NA
IRL,2013,SSC_DEF,10<24m,27.7.g,MEG,40.32,129655.84,NA
IRL,2013,SSC_DEF,10<24m,27.7.g,MON,195.82,516135.44,NA
IRL,2013,SSC_DEF,10<24m,27.7.g,PLE,7,12220.67,NA
IRL,2013,SSC_DEF,10<24m,27.7.g,POL,28.31,51958.27,NA
IRL,2013,SSC_DEF,10<24m,27.7.g,WHG,733.24,876907.34,NA
IRL,2013,SSC_DEF,10<24m,27.7.j,COD,13.61,29209.5,NA
IRL,2013,SSC_DEF,10<24m,27.7.j,HAD,73.16,89142.41,NA
IRL,2013,SSC_DEF,10<24m,27.7.j,HKE,158.8,335680.32,NA
IRL,2013,SSC_DEF,10<24m,27.7.j,MEG,12.56,41196.95,NA
IRL,2013,SSC_DEF,10<24m,27.7.j,MON,93.88,250881.64,NA
IRL,2013,SSC_DEF,10<24m,27.7.j,PLE,2.27,3650.65,NA
IRL,2013,SSC_DEF,10<24m,27.7.j,POL,28.82,55694.48,NA
IRL,2013,SSC_DEF,10<24m,27.7.j,WHG,314.7,368108.93,NA
IRL,2013,SSC_DEF,24<40m,27.7.b,COD,3.96,8523.35,NA
IRL,2013,SSC_DEF,24<40m,27.7.b,HAD,19.51,25078.39,NA
IRL,2013,SSC_DEF,24<40m,27.7.b,HKE,24.32,59896.54,NA
IRL,2013,SSC_DEF,24<40m,27.7.b,MEG,6.7,22475.8,NA
IRL,2013,SSC_DEF,24<40m,27.7.b,MON,21.38,59493.92,NA
IRL,2013,SSC_DEF,24<40m,27.7.b,PLE,1.32,1743.23,NA
IRL,2013,SSC_DEF,24<40m,27.7.b,POL,7.02,12454.03,NA
IRL,2013,SSC_DEF,24<40m,27.7.b,SOL,0.17,1560.51,NA
IRL,2013,SSC_DEF,24<40m,27.7.b,WHG,132.3,166591.56,NA
IRL,2013,SSC_DEF,24<40m,27.7.g,COD,54.85,121956.55,NA
IRL,2013,SSC_DEF,24<40m,27.7.g,HAD,222.18,300413.07,NA
IRL,2013,SSC_DEF,24<40m,27.7.g,HKE,155.9,324541.6,NA
IRL,2013,SSC_DEF,24<40m,27.7.g,MEG,48.3,155710.76,NA
IRL,2013,SSC_DEF,24<40m,27.7.g,MON,164.42,436824.36,NA
IRL,2013,SSC_DEF,24<40m,27.7.g,PLE,4.48,7857.63,NA
IRL,2013,SSC_DEF,24<40m,27.7.g,POL,82.63,154262.03,NA
IRL,2013,SSC_DEF,24<40m,27.7.g,SOL,0.11,1076.82,NA
IRL,2013,SSC_DEF,24<40m,27.7.g,WHG,812.41,972576.36,NA
IRL,2013,SSC_DEF,24<40m,27.7.j,COD,20.08,43131.29,NA
