ID,Country,Year,Quarter,IntercatchMetierTag,VesselLengthCategory,FDFVessel,Area,Species,Landings,Value,Discards
IE.2017.3.OTB_CRU_70-99_0_0_all.10<24m.27.7.j.SOL,IE,2017,3,OTB_CRU_70-99_0_0_all,10<24m,NA,27.7.j,SOL,0.21,1756.13,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.10<24m.27.7.j.SOX,IE,2017,3,OTB_CRU_70-99_0_0_all,10<24m,NA,27.7.j,SOX,0.05,297.9,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.10<24m.27.7.j.TUR,IE,2017,3,OTB_CRU_70-99_0_0_all,10<24m,NA,27.7.j,TUR,0.14,1326.33,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.10<24m.27.7.j.WHG,IE,2017,3,OTB_CRU_70-99_0_0_all,10<24m,NA,27.7.j,WHG,0.02,46.41,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.10<24m.27.7.j.WIT,IE,2017,3,OTB_CRU_70-99_0_0_all,10<24m,NA,27.7.j,WIT,0.06,82.08,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.10<24m.27.7.k.ANF,IE,2017,3,OTB_CRU_70-99_0_0_all,10<24m,NA,27.7.k,ANF,12.21,41305.22,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.10<24m.27.7.k.HKE,IE,2017,3,OTB_CRU_70-99_0_0_all,10<24m,NA,27.7.k,HKE,2.58,6233.94,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.10<24m.27.7.k.LEZ,IE,2017,3,OTB_CRU_70-99_0_0_all,10<24m,NA,27.7.k,LEZ,1.31,3745.51,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.10<24m.27.7.k.LIN,IE,2017,3,OTB_CRU_70-99_0_0_all,10<24m,NA,27.7.k,LIN,0.19,360.05,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.10<24m.27.7.k.SOL,IE,2017,3,OTB_CRU_70-99_0_0_all,10<24m,NA,27.7.k,SOL,0.01,91.4,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.10<24m.27.7.k.WIT,IE,2017,3,OTB_CRU_70-99_0_0_all,10<24m,NA,27.7.k,WIT,0.32,390.85,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.a.ANF,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.a,ANF,1.96,6047.48,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.a.BLL,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.a,BLL,0.2,1265.18,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.a.COD,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.a,COD,1.38,3754.03,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.a.HAD,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.a,HAD,0.75,1448.51,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.a.LEM,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.a,LEM,0.06,168.6,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.a.LIN,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.a,LIN,0.41,658.82,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.a.MIX,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.a,MIX,0.11,172.38,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.a.SOL,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.a,SOL,0.29,3688.09,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.a.TUR,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.a,TUR,0.1,922.84,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.a.WIT,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.a,WIT,0.5,825.59,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.b.ANF,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.b,ANF,1.38,4182.36,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.b.HKE,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.b,HKE,0.7,1351.69,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.b.LEZ,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.b,LEZ,0.53,1120,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.b.LIN,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.b,LIN,0.05,68.8,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.b.MIX,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.b,MIX,0.03,75.4,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.c.ANF,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.c,ANF,10.14,33877.15,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.c.HKE,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.c,HKE,2.15,3798.43,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.c.LEZ,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.c,LEZ,0.79,1936.65,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.c.LIN,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.c,LIN,0.05,72.8,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.c.WIT,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.c,WIT,0.04,86.1,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.g.ANF,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.g,ANF,6.23,19007.78,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.g.BLL,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.g,BLL,0.1,665.63,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.g.COD,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.g,COD,4.14,11398.34,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.g.HAD,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.g,HAD,7.89,14595.71,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.g.HKE,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.g,HKE,5.16,10467.64,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.g.JOD,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.g,JOD,0.22,1119.15,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.g.LEM,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.g,LEM,0.3,848,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.g.LEZ,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.g,LEZ,1.45,4118.95,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.g.LIN,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.g,LIN,0.82,1008.01,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.g.MIX,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.g,MIX,1.07,2246.69,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.g.PLE,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.g,PLE,0.34,583.66,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.g.POL,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.g,POL,0.71,1276.12,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.g.SOL,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.g,SOL,0.27,2686.85,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.g.TUR,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.g,TUR,0.24,2228.71,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.g.WHG,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.g,WHG,8.77,11900.64,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.g.WIT,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.g,WIT,2.32,3930.44,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.j.ANF,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.j,ANF,2.93,10761.26,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.j.HKE,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.j,HKE,1.55,3989.3,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.j.LEZ,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.j,LEZ,0.25,661.66,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.j.SOL,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.j,SOL,0.01,122.5,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.j.WHG,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.j,WHG,0.04,66.3,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.j.WIT,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.j,WIT,0.02,31.68,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.k.ANF,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.k,ANF,18.12,61275.45,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.k.HKE,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.k,HKE,6.31,15282.27,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.k.LEZ,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.k,LEZ,0.33,943.18,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.k.LIN,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.k,LIN,0.39,750.46,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.k.MIX,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.k,MIX,0.11,273,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.k.SQC,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.k,SQC,0.04,172.44,NA
IE.2017.3.OTB_CRU_70-99_0_0_all.24<40m.27.7.k.WIT,IE,2017,3,OTB_CRU_70-99_0_0_all,24<40m,NA,27.7.k,WIT,0.58,710.05,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.ANF,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,ANF,56.14,213895.84,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.BLL,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,BLL,2.41,11896.63,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.COD,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,COD,1.96,5779.02,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.COE,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,COE,0.16,143.51,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.GFB,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,GFB,0.02,21.6,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.GUX,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,GUX,0.01,12.02,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.HAD,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,HAD,50.41,104797.66,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.HKE,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,HKE,3.26,10690.04,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.JOD,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,JOD,0.08,601.36,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.LEM,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,LEM,1.3,4580.52,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.LEZ,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,LEZ,60.1,210958.25,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.LIN,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,LIN,7.1,13314.45,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.MIX,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,MIX,0.98,2108.08,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.PLE,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,PLE,1.33,2651.62,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.POK,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,POK,3.96,5540.96,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.POL,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,POL,1.27,2720.87,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.RJA,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,RJA,15.5,24104.21,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.SOL,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,SOL,2.38,23343.23,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.SQC,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,SQC,0.02,106.33,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.SQU,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,SQU,0.02,70.38,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.SYC,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,SYC,1.97,1973,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.TUR,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,TUR,0.84,6979.6,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.WHG,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,WHG,8.35,13034.5,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.a.WIT,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.a,WIT,5.48,10457.91,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.b.ANF,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.b,ANF,3.51,13219.94,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.b.CAT,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.b,CAT,0.21,546.01,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.b.GFB,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.b,GFB,0.02,16.56,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.b.HKE,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.b,HKE,0.03,115.13,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.b.LEM,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.b,LEM,1.17,3444.42,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.b.LEZ,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.b,LEZ,14.14,50685.73,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.b.LIN,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.b,LIN,2.63,4454.49,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.b.POK,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.b,POK,1.08,1258.7,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.b.RJA,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.b,RJA,0.12,222.03,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.b.SQC,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.b,SQC,128.87,681404.75,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.b.SQU,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.b,SQU,10.05,50533.41,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.b.TUR,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.b,TUR,0.12,1233.88,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.6.b.WIT,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.6.b,WIT,1.48,3570.47,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.ANF,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,ANF,4.14,12678.87,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.BLL,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,BLL,1.03,6025.93,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.COD,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,COD,1.75,4827.76,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.COE,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,COE,3.94,4383.57,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.EQI,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,EQI,0.39,2193.96,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.GUX,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,GUX,2.51,3621.26,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.HAD,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,HAD,39.77,71389.63,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.HKE,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,HKE,1.48,3316.45,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.JOD,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,JOD,0.15,812.24,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.LEM,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,LEM,1.56,4360.57,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.LEZ,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,LEZ,1.13,3211.71,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.LIN,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,LIN,1.46,1955.14,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.MIX,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,MIX,3.84,9077.58,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.PLE,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,PLE,48.04,86110.36,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.POK,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,POK,4.07,5055.54,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.POL,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,POL,4.62,11661.8,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.QSC,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,QSC,1.73,2061.08,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.RJA,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,RJA,12.38,24935.18,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.SOL,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,SOL,1.02,13704.88,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.SQC,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,SQC,0.23,1407.32,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.TUR,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,TUR,1.28,11725.46,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.WHG,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,WHG,3.54,4311.27,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.a.WIT,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.a,WIT,0.37,574.56,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.ANF,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,ANF,34.91,138065.92,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.BLL,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,BLL,0.51,2456.43,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.COD,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,COD,1.55,4748.76,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.GFB,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,GFB,0.02,20.16,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.HAD,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,HAD,4.55,9807.07,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.HKE,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,HKE,6.37,24372.09,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.JOD,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,JOD,0.18,1019.35,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.LEM,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,LEM,0.12,333.65,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.LEZ,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,LEZ,7.05,24502.64,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.LIN,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,LIN,2.09,4010.2,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.MIX,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,MIX,0.04,118.42,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.PLE,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,PLE,0.29,495.03,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.POK,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,POK,0.34,464.12,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.RJA,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,RJA,1.9,3151.43,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.SOL,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,SOL,0.86,7501.06,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.SYC,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,SYC,1.08,1085,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.TUR,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,TUR,0.29,2839.61,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.WHG,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,WHG,46.32,69625.52,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.b.WIT,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.b,WIT,0.5,826.82,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.c.COD,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.c,COD,0.05,159.72,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.f.ANF,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.f,ANF,0.12,555,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.f.HAD,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.f,HAD,0.23,490,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.f.LEM,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.f,LEM,0.03,84.6,NA
IE.2017.3.OTB_DEF_100-119_0_0_all.10<24m.27.7.f.LEZ,IE,2017,3,OTB_DEF_100-119_0_0_all,10<24m,NA,27.7.f,LEZ,0.23,675.39,NA
