fleet,metier,year,stock,L,D,V,metier2,Country,CatchKG
EN_Static_all,GNS_DEF_27.7.e,2016,HAD,95.334,2.037597336,238348.35,GNS_DEF,EN,97371.59734
EN_Static_all,GNS_DEF_27.7.e,2016,WHG,48.7395,2.727887567,63969.51226,GNS_DEF,EN,51467.38757
EN_Static_all,GNS_DEF_27.7.e,2017,COD,73.6918,0,254029.6703,GNS_DEF,EN,73691.8
EN_Static_all,GNS_DEF_27.7.e,2017,HAD,123.604,2.64181909,282229.89,GNS_DEF,EN,126245.8191
EN_Static_all,GNS_DEF_27.7.e,2017,WHG,37.972,56.83420991,53864.24483,GNS_DEF,EN,94806.20991
EN_Static_all,GTR_DEF_27.7.e,2009,COD,0.745,0,2160.11,GTR_DEF,EN,745
EN_Static_all,GTR_DEF_27.7.e,2009,HAD,0.082,0,127.75,GTR_DEF,EN,82
EN_Static_all,GTR_DEF_27.7.e,2009,WHG,0.073,0,56.94,GTR_DEF,EN,73
EN_Static_all,GTR_DEF_27.7.e,2010,COD,0.81,0,3089.41,GTR_DEF,EN,810
EN_Static_all,GTR_DEF_27.7.e,2010,HAD,0.052,0,125.64,GTR_DEF,EN,52
EN_Static_all,GTR_DEF_27.7.e,2010,WHG,0.02,0,16.82,GTR_DEF,EN,20
EN_Static_all,GTR_DEF_27.7.e,2011,COD,2.398,0,9911.32,GTR_DEF,EN,2398
EN_Static_all,GTR_DEF_27.7.e,2011,HAD,0.597,0,1166.17,GTR_DEF,EN,597
EN_Static_all,GTR_DEF_27.7.e,2011,WHG,0.21,0,467.16,GTR_DEF,EN,210
EN_Static_all,GTR_DEF_27.7.e,2012,COD,9.716,0,31839.95,GTR_DEF,EN,9716
EN_Static_all,GTR_DEF_27.7.e,2012,HAD,0.345,0.26327101,747.14,GTR_DEF,EN,608.27101
EN_Static_all,GTR_DEF_27.7.e,2012,WHG,0.743,0,1554.45,GTR_DEF,EN,743
EN_Static_all,GTR_DEF_27.7.e,2013,COD,8.962,1.07232933,32309.36,GTR_DEF,EN,10034.32933
EN_Static_all,GTR_DEF_27.7.e,2013,HAD,0.727,0.554776882,1645.09,GTR_DEF,EN,1281.776882
EN_Static_all,GTR_DEF_27.7.e,2013,WHG,0.499,0,1107.06,GTR_DEF,EN,499
EN_Static_all,GTR_DEF_27.7.e,2014,COD,11.524,0.728119882,40732.85,GTR_DEF,EN,12252.11988
EN_Static_all,GTR_DEF_27.7.e,2014,HAD,1.991,0.037892189,5024.97,GTR_DEF,EN,2028.892189
EN_Static_all,GTR_DEF_27.7.e,2014,WHG,2.389,0.689376891,4205.88,GTR_DEF,EN,3078.376891
EN_Static_all,GTR_DEF_27.7.e,2015,COD,9.686,1.537367651,28393.25,GTR_DEF,EN,11223.36765
EN_Static_all,GTR_DEF_27.7.e,2015,HAD,1.085,0.020649435,3098.85,GTR_DEF,EN,1105.649435
EN_Static_all,GTR_DEF_27.7.e,2015,WHG,1.228,0.474984436,2356.92,GTR_DEF,EN,1702.984436
EN_Static_all,GTR_DEF_27.7.e,2016,COD,6.446,0.156092486,20708.29,GTR_DEF,EN,6602.092486
EN_Static_all,GTR_DEF_27.7.e,2016,HAD,1.2,0.652644133,3076.71,GTR_DEF,EN,1852.644133
EN_Static_all,GTR_DEF_27.7.e,2016,WHG,1.06,0.034256694,1851.94,GTR_DEF,EN,1094.256694
EN_Static_all,GTR_DEF_27.7.e,2017,COD,3.004,0,9635.54,GTR_DEF,EN,3004
EN_Static_all,GTR_DEF_27.7.e,2017,HAD,1.144,0.622187407,2784.83,GTR_DEF,EN,1766.187407
EN_Static_all,GTR_DEF_27.7.e,2017,WHG,0.846,0.335939597,1337.99,GTR_DEF,EN,1181.939597
EN_Static_all,LLS_FIF_27.7.e,2009,COD,6.526,0,18549.39,LLS_FIF,EN,6526
EN_Static_all,LLS_FIF_27.7.e,2009,HAD,0.078,0,46.95,LLS_FIF,EN,78
EN_Static_all,LLS_FIF_27.7.e,2009,WHG,3.238,0,3062.09,LLS_FIF,EN,3238
EN_Static_all,LLS_FIF_27.7.e,2010,COD,11.0557,0,31481.46891,LLS_FIF,EN,11055.7
EN_Static_all,LLS_FIF_27.7.e,2010,HAD,0.278,0,528.64,LLS_FIF,EN,278
EN_Static_all,LLS_FIF_27.7.e,2010,WHG,13.031,0,15419.18,LLS_FIF,EN,13031
EN_Static_all,LLS_FIF_27.7.e,2011,COD,23.403,0,61725.5,LLS_FIF,EN,23403
EN_Static_all,LLS_FIF_27.7.e,2011,HAD,2.411,0,2996.65,LLS_FIF,EN,2411
EN_Static_all,LLS_FIF_27.7.e,2011,WHG,21.393,0,23050.79,LLS_FIF,EN,21393
EN_Static_all,LLS_FIF_27.7.e,2012,COD,17.602,0,52772.76,LLS_FIF,EN,17602
EN_Static_all,LLS_FIF_27.7.e,2012,HAD,12.596,0,21264.97,LLS_FIF,EN,12596
EN_Static_all,LLS_FIF_27.7.e,2012,WHG,24.7,0,36240.27,LLS_FIF,EN,24700
EN_Static_all,LLS_FIF_27.7.e,2013,COD,6.563,0,24063.97,LLS_FIF,EN,6563
EN_Static_all,LLS_FIF_27.7.e,2013,HAD,2.8453,0,6164.631143,LLS_FIF,EN,2845.3
EN_Static_all,LLS_FIF_27.7.e,2013,WHG,12.4484,0,17569.16485,LLS_FIF,EN,12448.4
EN_Static_all,LLS_FIF_27.7.e,2014,COD,3.942,0.166300535,10701.13,LLS_FIF,EN,4108.300535
EN_Static_all,LLS_FIF_27.7.e,2014,HAD,2.286,0,5940.63,LLS_FIF,EN,2286
EN_Static_all,LLS_FIF_27.7.e,2014,WHG,3.506,1.098551628,4407.02,LLS_FIF,EN,4604.551628
EN_Static_all,LLS_FIF_27.7.e,2015,COD,16.611,0,54370,LLS_FIF,EN,16611
EN_Static_all,LLS_FIF_27.7.e,2015,HAD,0.695,0,2136.51,LLS_FIF,EN,695
EN_Static_all,LLS_FIF_27.7.e,2015,WHG,7.467,7.826005818,9567.7,LLS_FIF,EN,15293.00582
EN_Static_all,LLS_FIF_27.7.e,2016,COD,7.912,0.129094959,28104.99,LLS_FIF,EN,8041.094959
EN_Static_all,LLS_FIF_27.7.e,2016,HAD,1.384,2.369422,3806.97,LLS_FIF,EN,3753.422
EN_Static_all,LLS_FIF_27.7.e,2016,WHG,12.07,0.410394259,13610.27,LLS_FIF,EN,12480.39426
EN_Static_all,LLS_FIF_27.7.e,2017,COD,2.023,0,8050.72,LLS_FIF,EN,2023
EN_Static_all,LLS_FIF_27.7.e,2017,HAD,1.83,3.132978512,4692,LLS_FIF,EN,4962.978512
EN_Static_all,LLS_FIF_27.7.e,2017,WHG,5.8984,0.587911677,6853.6377,LLS_FIF,EN,6486.311677
FR_Beam_10<24m,TBB_DEF_27.7.e,2014,COD,0,0,56,TBB_DEF,FR,0
FR_Beam_10<24m,TBB_DEF_27.7.e,2015,COD,0,0,17,TBB_DEF,FR,0
FR_Other_<10m,MIS_MIS_27.7.e,2017,COD,0.26575,0,1667.57,MIS_MIS,FR,265.75
FR_Other_<10m,MIS_MIS_27.7.e,2017,HAD,0.01929,0.027707441,62.81,MIS_MIS,FR,46.997441
FR_Other_<10m,MIS_MIS_27.7.h,2017,COD,0.0089,0,41.71,MIS_MIS,FR,8.9
FR_Other_>=10m,MIS_MIS_27.7.b,2017,HAD,0.12599,0.180967477,257.28,MIS_MIS,FR,306.957477
FR_Other_10<24m,MIS_MIS_27.7.e,2010,COD,0,0,44,MIS_MIS,FR,0
FR_Other_10<24m,MIS_MIS_27.7.e,2011,COD,0,0,5,MIS_MIS,FR,0
FR_Other_10<24m,MIS_MIS_27.7.e,2014,COD,0,0,43,MIS_MIS,FR,0
FR_Other_10<24m,MIS_MIS_27.7.e,2017,COD,5.74633,0,28958.24,MIS_MIS,FR,5746.33
FR_Other_10<24m,MIS_MIS_27.7.e,2017,HAD,50.55684,72.61797176,104383.8,MIS_MIS,FR,123174.8118
FR_Other_10<24m,MIS_MIS_27.7.f,2017,COD,0.37217,0,1497.73,MIS_MIS,FR,372.17
FR_Other_10<24m,MIS_MIS_27.7.f,2017,HAD,1.40456,2.01745866,3106.49,MIS_MIS,FR,3422.01866
FR_Other_10<24m,MIS_MIS_27.7.g,2017,COD,0.22794,0,890.19,MIS_MIS,FR,227.94
FR_Other_10<24m,MIS_MIS_27.7.g,2017,HAD,0.73505,1.055798859,1537.72,MIS_MIS,FR,1790.848859
FR_Other_10<24m,MIS_MIS_27.7.h,2017,COD,0.34632,0,1801.88,MIS_MIS,FR,346.32
FR_Other_10<24m,MIS_MIS_27.7.h,2017,HAD,2.81713,4.046421297,6116.05,MIS_MIS,FR,6863.551297
FR_Other_24<40m,MIS_MIS_27.7.b,2011,HAD,0,0,0,MIS_MIS,FR,0
FR_Other_24<40m,MIS_MIS_27.7.b,2012,HAD,0,0,522,MIS_MIS,FR,0
FR_Other_24<40m,MIS_MIS_27.7.b,2017,HAD,0.07637,0.109695104,153.98,MIS_MIS,FR,186.065104
FR_Other_24<40m,MIS_MIS_27.7.c,2011,HAD,2,0,3282,MIS_MIS,FR,2000
FR_Other_24<40m,MIS_MIS_27.7.c,2017,HAD,0.51818,0.744296431,952.42,MIS_MIS,FR,1262.476431
FR_Other_24<40m,MIS_MIS_27.7.e,2017,COD,2.47453,0,11678.97,MIS_MIS,FR,2474.53
FR_Other_24<40m,MIS_MIS_27.7.e,2017,HAD,9.88316,14.19580484,21272.64,MIS_MIS,FR,24078.96484
FR_Other_24<40m,MIS_MIS_27.7.f,2017,COD,0.26512,0,1042.11,MIS_MIS,FR,265.12
FR_Other_24<40m,MIS_MIS_27.7.f,2017,HAD,0.76935,1.105066227,1964.94,MIS_MIS,FR,1874.416227
FR_Other_24<40m,MIS_MIS_27.7.g,2017,COD,0.01094,0,42.6,MIS_MIS,FR,10.94
FR_Other_24<40m,MIS_MIS_27.7.g,2017,HAD,0.02715,0.038997264,69.54,MIS_MIS,FR,66.147264
FR_Other_24<40m,MIS_MIS_27.7.h,2017,COD,0.782,0,3426.73,MIS_MIS,FR,782
FR_Other_24<40m,MIS_MIS_27.7.h,2017,HAD,10.65385,15.30279594,21022.99,MIS_MIS,FR,25956.64594
FR_Other_24<40m,MIS_MIS_27.7.j,2011,COD,0,0,355,MIS_MIS,FR,0
FR_Other_24<40m,MIS_MIS_27.7.j,2011,HAD,1,0,1668,MIS_MIS,FR,1000
FR_Other_24<40m,MIS_MIS_27.7.j,2017,COD,0.01521,0,65.59,MIS_MIS,FR,15.21
FR_Other_24<40m,MIS_MIS_27.7.j,2017,HAD,0.7009,1.006746916,1509.47,MIS_MIS,FR,1707.646916
FR_Other_24<40m,MIS_MIS_27.7.k,2017,HAD,0.00356,0.005112766,5.56,MIS_MIS,FR,8.672766
FR_Other_all,MIS_MIS_27.7.b,2009,HAD,0,0,3,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.b,2009,WHG,0,0,101,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.b,2010,HAD,0,0,83,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.b,2010,WHG,0,0,507,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.b,2011,HAD,0,0,712,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.b,2011,WHG,1,0,1611,MIS_MIS,FR,1000
FR_Other_all,MIS_MIS_27.7.b,2012,HAD,0,0,5,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.b,2012,WHG,0,0,80,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.b,2013,HAD,0,0,677,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.b,2013,WHG,0,0,307,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.b,2014,HAD,0,0,704,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.b,2014,WHG,0,0,659,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.b,2015,HAD,1,0.151607689,1566,MIS_MIS,FR,1151.607689
FR_Other_all,MIS_MIS_27.7.b,2015,WHG,0,0,73,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.b,2016,HAD,2,2.872727625,4392,MIS_MIS,FR,4872.727625
FR_Other_all,MIS_MIS_27.7.b,2016,WHG,0,0,376,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.b,2017,WHG,0.08996,0.005039,175.81,MIS_MIS,FR,94.999
FR_Other_all,MIS_MIS_27.7.c,2009,HAD,0,0,151,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.c,2009,WHG,0,0,8,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.c,2010,HAD,0,0,296,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.c,2011,HAD,6,0,7168,MIS_MIS,FR,6000
FR_Other_all,MIS_MIS_27.7.c,2011,WHG,0,0,14,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.c,2012,WHG,0,0,30,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.c,2013,HAD,0,0,321,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.c,2014,HAD,0,0,395,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.c,2014,WHG,0,0,107,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.c,2015,HAD,2,0.303215588,3734,MIS_MIS,FR,2303.215588
FR_Other_all,MIS_MIS_27.7.c,2015,WHG,0,0,12,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.c,2016,HAD,1,1.436366573,2166,MIS_MIS,FR,2436.366573
FR_Other_all,MIS_MIS_27.7.c,2016,WHG,0,0,7,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.c,2017,WHG,0.11561,0.006476,172.5,MIS_MIS,FR,122.086
FR_Other_all,MIS_MIS_27.7.e,2009,COD,12,0,39038,MIS_MIS,FR,12000
FR_Other_all,MIS_MIS_27.7.e,2009,HAD,1,0,1537,MIS_MIS,FR,1000
FR_Other_all,MIS_MIS_27.7.e,2009,WHG,44,0,86674,MIS_MIS,FR,44000
FR_Other_all,MIS_MIS_27.7.e,2010,COD,33,0,113419,MIS_MIS,FR,33000
FR_Other_all,MIS_MIS_27.7.e,2010,HAD,29,0,33533,MIS_MIS,FR,29000
FR_Other_all,MIS_MIS_27.7.e,2010,WHG,107,0,207990,MIS_MIS,FR,107000
FR_Other_all,MIS_MIS_27.7.e,2011,COD,61,0,222023,MIS_MIS,FR,61000
FR_Other_all,MIS_MIS_27.7.e,2011,HAD,90,0,98913,MIS_MIS,FR,90000
FR_Other_all,MIS_MIS_27.7.e,2011,WHG,189,0,318175,MIS_MIS,FR,189000
FR_Other_all,MIS_MIS_27.7.e,2012,COD,18,0,65433,MIS_MIS,FR,18000
FR_Other_all,MIS_MIS_27.7.e,2012,HAD,14,0,32057,MIS_MIS,FR,14000
FR_Other_all,MIS_MIS_27.7.e,2012,WHG,93,0,197752,MIS_MIS,FR,93000
FR_Other_all,MIS_MIS_27.7.e,2013,COD,2,0,10479,MIS_MIS,FR,2000
FR_Other_all,MIS_MIS_27.7.e,2013,HAD,13,0.890732381,32473,MIS_MIS,FR,13890.73238
FR_Other_all,MIS_MIS_27.7.e,2013,WHG,93,0,191703,MIS_MIS,FR,93000
FR_Other_all,MIS_MIS_27.7.e,2014,COD,9,1.329655555,31088,MIS_MIS,FR,10329.65556
FR_Other_all,MIS_MIS_27.7.e,2014,HAD,1,0.151607712,2648,MIS_MIS,FR,1151.607712
FR_Other_all,MIS_MIS_27.7.e,2014,WHG,107,19.61177345,183195,MIS_MIS,FR,126611.7735
FR_Other_all,MIS_MIS_27.7.e,2015,COD,9,0.420498656,45013,MIS_MIS,FR,9420.498656
FR_Other_all,MIS_MIS_27.7.e,2015,HAD,0,0,1870,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.e,2015,WHG,84,121.3647956,178353,MIS_MIS,FR,205364.7956
FR_Other_all,MIS_MIS_27.7.e,2016,COD,1,0,6092,MIS_MIS,FR,1000
FR_Other_all,MIS_MIS_27.7.e,2016,HAD,0,0,443,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.e,2016,WHG,148,116.8536959,308508,MIS_MIS,FR,264853.6959
FR_Other_all,MIS_MIS_27.7.e,2017,WHG,76.6935,36.386996,162227.95,MIS_MIS,FR,113080.496
FR_Other_all,MIS_MIS_27.7.f,2009,COD,0,0,1162,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.f,2009,HAD,2,0,3512,MIS_MIS,FR,2000
FR_Other_all,MIS_MIS_27.7.f,2009,WHG,2,0,4040,MIS_MIS,FR,2000
FR_Other_all,MIS_MIS_27.7.f,2010,COD,11,0,30862,MIS_MIS,FR,11000
FR_Other_all,MIS_MIS_27.7.f,2010,HAD,165,0,167068,MIS_MIS,FR,165000
FR_Other_all,MIS_MIS_27.7.f,2010,WHG,57,0,58252,MIS_MIS,FR,57000
FR_Other_all,MIS_MIS_27.7.f,2011,COD,31,0,76863,MIS_MIS,FR,31000
FR_Other_all,MIS_MIS_27.7.f,2011,HAD,93,0,113128,MIS_MIS,FR,93000
FR_Other_all,MIS_MIS_27.7.f,2011,WHG,143,0,197364,MIS_MIS,FR,143000
FR_Other_all,MIS_MIS_27.7.f,2012,COD,0,0,796,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.f,2012,HAD,0,0,421,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.f,2012,WHG,0,0,620,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.f,2013,COD,0,0,29,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.f,2013,HAD,0,0,271,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.f,2013,WHG,0,0,741,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.f,2014,COD,0,0,332,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.f,2014,HAD,0,0,445,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.f,2014,WHG,3,0.549862811,5095,MIS_MIS,FR,3549.862811
FR_Other_all,MIS_MIS_27.7.f,2015,WHG,0,0,288,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.f,2016,WHG,0,0,1317,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.f,2017,WHG,0.00297,0.001409,5.51,MIS_MIS,FR,4.379
FR_Other_all,MIS_MIS_27.7.g,2009,COD,9,0,19876,MIS_MIS,FR,9000
FR_Other_all,MIS_MIS_27.7.g,2009,HAD,13,0,17759,MIS_MIS,FR,13000
FR_Other_all,MIS_MIS_27.7.g,2009,WHG,109,0,146743,MIS_MIS,FR,109000
FR_Other_all,MIS_MIS_27.7.g,2010,COD,11,0,33123,MIS_MIS,FR,11000
FR_Other_all,MIS_MIS_27.7.g,2010,HAD,114,0,146934,MIS_MIS,FR,114000
FR_Other_all,MIS_MIS_27.7.g,2010,WHG,116,0,156602,MIS_MIS,FR,116000
FR_Other_all,MIS_MIS_27.7.g,2011,COD,85,0,223538,MIS_MIS,FR,85000
FR_Other_all,MIS_MIS_27.7.g,2011,HAD,241,0,245572,MIS_MIS,FR,241000
FR_Other_all,MIS_MIS_27.7.g,2011,WHG,311,0,398195,MIS_MIS,FR,311000
FR_Other_all,MIS_MIS_27.7.g,2012,COD,0,0,963,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.g,2012,HAD,0,0,271,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.g,2012,WHG,37,0,45073,MIS_MIS,FR,37000
FR_Other_all,MIS_MIS_27.7.g,2013,COD,1,0.069342971,2344,MIS_MIS,FR,1069.342971
FR_Other_all,MIS_MIS_27.7.g,2013,HAD,0,0,543,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.g,2013,WHG,75,0,90534,MIS_MIS,FR,75000
FR_Other_all,MIS_MIS_27.7.g,2014,COD,4,0.592323946,14422,MIS_MIS,FR,4592.323946
FR_Other_all,MIS_MIS_27.7.g,2014,HAD,8,1.212861746,14523,MIS_MIS,FR,9212.861746
FR_Other_all,MIS_MIS_27.7.g,2014,WHG,20,3.665751946,29333,MIS_MIS,FR,23665.75195
FR_Other_all,MIS_MIS_27.7.g,2015,COD,8,0.373776413,32397,MIS_MIS,FR,8373.776413
FR_Other_all,MIS_MIS_27.7.g,2015,HAD,9,1.364469464,21066,MIS_MIS,FR,10364.46946
FR_Other_all,MIS_MIS_27.7.g,2015,WHG,19,3.491175775,31945,MIS_MIS,FR,22491.17578
FR_Other_all,MIS_MIS_27.7.g,2016,COD,0,0,3274,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.g,2016,HAD,0,0,1886,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.g,2016,WHG,14,11.05372838,24716,MIS_MIS,FR,25053.72838
FR_Other_all,MIS_MIS_27.7.g,2017,WHG,1.45326,0.689495,3177.29,MIS_MIS,FR,2142.755
FR_Other_all,MIS_MIS_27.7.h,2009,COD,2,0,5506,MIS_MIS,FR,2000
FR_Other_all,MIS_MIS_27.7.h,2009,HAD,3,0,5542,MIS_MIS,FR,3000
FR_Other_all,MIS_MIS_27.7.h,2009,WHG,15,0,25513,MIS_MIS,FR,15000
FR_Other_all,MIS_MIS_27.7.h,2010,COD,4,0,15321,MIS_MIS,FR,4000
FR_Other_all,MIS_MIS_27.7.h,2010,HAD,13,0,16488,MIS_MIS,FR,13000
FR_Other_all,MIS_MIS_27.7.h,2010,WHG,20,0,33217,MIS_MIS,FR,20000
FR_Other_all,MIS_MIS_27.7.h,2011,COD,17,0,53099,MIS_MIS,FR,17000
FR_Other_all,MIS_MIS_27.7.h,2011,HAD,36,0,51637,MIS_MIS,FR,36000
FR_Other_all,MIS_MIS_27.7.h,2011,WHG,28,0,47097,MIS_MIS,FR,28000
FR_Other_all,MIS_MIS_27.7.h,2012,COD,11,0,35513,MIS_MIS,FR,11000
FR_Other_all,MIS_MIS_27.7.h,2012,HAD,9,0,10687,MIS_MIS,FR,9000
FR_Other_all,MIS_MIS_27.7.h,2012,WHG,11,0,23611,MIS_MIS,FR,11000
FR_Other_all,MIS_MIS_27.7.h,2013,COD,23,0,62435,MIS_MIS,FR,23000
FR_Other_all,MIS_MIS_27.7.h,2013,HAD,55,3.262177888,89412,MIS_MIS,FR,58262.17789
FR_Other_all,MIS_MIS_27.7.h,2013,WHG,15,0,34188,MIS_MIS,FR,15000
FR_Other_all,MIS_MIS_27.7.h,2014,COD,1,0.147391763,5789,MIS_MIS,FR,1147.391763
FR_Other_all,MIS_MIS_27.7.h,2014,HAD,1,0.151607716,3146,MIS_MIS,FR,1151.607716
FR_Other_all,MIS_MIS_27.7.h,2014,WHG,28,5.132052631,52046,MIS_MIS,FR,33132.05263
FR_Other_all,MIS_MIS_27.7.h,2015,COD,4,0.186888186,15514,MIS_MIS,FR,4186.888186
FR_Other_all,MIS_MIS_27.7.h,2015,HAD,11,1.667684874,20472,MIS_MIS,FR,12667.68487
FR_Other_all,MIS_MIS_27.7.h,2015,WHG,46,6.246822428,100856,MIS_MIS,FR,52246.82243
FR_Other_all,MIS_MIS_27.7.h,2016,COD,1,0,3367,MIS_MIS,FR,1000
FR_Other_all,MIS_MIS_27.7.h,2016,HAD,1,1.436362999,3175,MIS_MIS,FR,2436.362999
FR_Other_all,MIS_MIS_27.7.h,2016,WHG,13,10.26417577,27083,MIS_MIS,FR,23264.17577
FR_Other_all,MIS_MIS_27.7.h,2017,WHG,4.31168,2.045663,9781.66,MIS_MIS,FR,6357.343
FR_Other_all,MIS_MIS_27.7.j,2009,COD,1,0,1735,MIS_MIS,FR,1000
FR_Other_all,MIS_MIS_27.7.j,2009,HAD,1,0,1160,MIS_MIS,FR,1000
FR_Other_all,MIS_MIS_27.7.j,2009,WHG,2,0,4074,MIS_MIS,FR,2000
FR_Other_all,MIS_MIS_27.7.j,2010,COD,0,0,302,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.j,2010,HAD,0,0,45,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.j,2010,WHG,0,0,407,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.j,2011,COD,5,0,15689,MIS_MIS,FR,5000
FR_Other_all,MIS_MIS_27.7.j,2011,HAD,11,0,10805,MIS_MIS,FR,11000
FR_Other_all,MIS_MIS_27.7.j,2011,WHG,1,0,2382,MIS_MIS,FR,1000
FR_Other_all,MIS_MIS_27.7.j,2012,COD,0,0,787,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.j,2012,HAD,0,0,296,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.j,2012,WHG,5,0,8766,MIS_MIS,FR,5000
FR_Other_all,MIS_MIS_27.7.j,2013,COD,0,0,39,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.j,2013,HAD,2,0.135530991,3152,MIS_MIS,FR,2135.530991
FR_Other_all,MIS_MIS_27.7.j,2013,WHG,5,0,4801,MIS_MIS,FR,5000
FR_Other_all,MIS_MIS_27.7.j,2014,COD,0,0,2029,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.j,2014,HAD,2,0.30321542,3814,MIS_MIS,FR,2303.21542
FR_Other_all,MIS_MIS_27.7.j,2014,WHG,5,0.916437953,10312,MIS_MIS,FR,5916.437953
FR_Other_all,MIS_MIS_27.7.j,2015,COD,0,0,3000,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.j,2015,HAD,1,0.15160771,3609,MIS_MIS,FR,1151.60771
FR_Other_all,MIS_MIS_27.7.j,2015,WHG,3,7.973202415,8219,MIS_MIS,FR,10973.20242
FR_Other_all,MIS_MIS_27.7.j,2016,COD,0,0,1553,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.j,2016,HAD,3,4.309089383,7729,MIS_MIS,FR,7309.089383
FR_Other_all,MIS_MIS_27.7.j,2016,WHG,11,8.685072507,30256,MIS_MIS,FR,19685.07251
FR_Other_all,MIS_MIS_27.7.j,2017,WHG,0.2937,0.015419,652.17,MIS_MIS,FR,309.119
FR_Other_all,MIS_MIS_27.7.k,2009,HAD,0,0,1,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.k,2009,WHG,0,0,135,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.k,2010,HAD,0,0,6,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.k,2010,WHG,0,0,55,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.k,2011,HAD,0,0,8,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.k,2011,WHG,0,0,46,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.k,2012,WHG,0,0,0,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.k,2013,WHG,0,0,120,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.k,2014,WHG,0,0,4,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.k,2015,WHG,0,0,11,MIS_MIS,FR,0
FR_Other_all,MIS_MIS_27.7.k,2017,WHG,0.01541,0.000809,31.7,MIS_MIS,FR,16.219
FR_Otter_<10m,OTB_DEF_27.7.e,2009,COD,0,0,64,OTB_DEF,FR,0
FR_Otter_<10m,OTB_DEF_27.7.e,2009,WHG,0,0,856,OTB_DEF,FR,0
FR_Otter_<10m,OTB_DEF_27.7.e,2010,COD,0,0,1284,OTB_DEF,FR,0
FR_Otter_<10m,OTB_DEF_27.7.e,2010,HAD,0,0,40,OTB_DEF,FR,0
FR_Otter_<10m,OTB_DEF_27.7.e,2010,WHG,1,0,1876,OTB_DEF,FR,1000
